,sample1,sample2,Heterogeneous.Selection,Homogeneous.Selection,Dispersal.Limitation,Homogenizing.Dispersal,Drift.and.Others
6436,A1-20-normal,WZ15_FDME210455471-1r,0,0,0.501316834,0,0.498683166
6437,A3-20-normal,WZ15_FDME210455471-1r,0,0,0.375351226,0,0.624648774
6438,A5-20-normal,WZ15_FDME210455471-1r,0,0,0.508461435,0.02336849,0.468170075
6439,B1-20-normal,WZ15_FDME210455471-1r,0,0,0.504806363,0,0.495193637
6440,B3-20-normal,WZ15_FDME210455471-1r,0,0,0.496697048,0,0.503302952
6441,B5-20-normal,WZ15_FDME210455471-1r,0,0,0.376142187,0,0.623857813
6442,C1-20-normal,WZ15_FDME210455471-1r,0,0,0.47335503,0,0.52664497
6443,C3-20-normal,WZ15_FDME210455471-1r,0,0,0.500142494,0,0.499857506
6444,C5-20-normal,WZ15_FDME210455471-1r,0,0,0.501004872,0,0.498995128
6445,A1-40-normal,WZ15_FDME210455471-1r,0,0,0.370305418,0,0.629694582
6446,A3-40-normal,WZ15_FDME210455471-1r,0,0,0.516460982,0,0.483539018
6447,A5-40-normal,WZ15_FDME210455471-1r,0,0,0.366579815,0,0.633420185
6448,B1-40-normal,WZ15_FDME210455471-1r,0,0,0.506508672,0,0.493491328
6449,B3-40-normal,WZ15_FDME210455471-1r,0,0,0.369043953,0,0.630956047
6450,B5-40-normal,WZ15_FDME210455471-1r,0,0,0.380550334,0,0.619449666
6451,C1-40-normal,WZ15_FDME210455471-1r,0,0,0.369243795,0,0.630756205
6452,C3-40-normal,WZ15_FDME210455471-1r,0,0,0.378057728,0,0.621942272
6453,C5-40-normal,WZ15_FDME210455471-1r,0,0,0.375245004,0,0.624754996
6454,A1-60-normal,WZ15_FDME210455471-1r,0,0,0.508199823,0,0.491800177
6455,A3-60-normal,WZ15_FDME210455471-1r,0,0,0.379387806,0,0.620612194
6456,A5-60-normal,WZ15_FDME210455471-1r,0,0,0.376858102,0,0.623141898
6457,B1-60-normal,WZ15_FDME210455471-1r,0,0,0.378309171,0,0.621690829
6458,B3-60-normal,WZ15_FDME210455471-1r,0,0,0.377861516,0,0.622138484
6459,B5-60-normal,WZ15_FDME210455471-1r,0,0,0.503315354,0,0.496684646
6460,C1-60-normal,WZ15_FDME210455471-1r,0,0,0.380482452,0,0.619517548
6461,C3-60-normal,WZ15_FDME210455471-1r,0,0,0.379025144,0,0.620974856
6462,C5-60-normal,WZ15_FDME210455471-1r,0,0,0.371283226,0,0.628716774
6463,A1-80-normal,WZ15_FDME210455471-1r,0,0,0.391246332,0,0.608753668
6464,A3-80-normal,WZ15_FDME210455471-1r,0,0,0.383641265,0,0.616358735
6465,A5-80-normal,WZ15_FDME210455471-1r,0,0,0.514982531,0,0.485017469
6466,B1-80-normal,WZ15_FDME210455471-1r,0,0,0.46892711,0,0.53107289
6467,B3-80-normal,WZ15_FDME210455471-1r,0,0,0.38314266,0,0.61685734
6468,B5-80-normal,WZ15_FDME210455471-1r,0,0,0.379146092,0,0.620853908
6469,C1-80-normal,WZ15_FDME210455471-1r,0,0,0.502587027,0,0.497412973
6470,C3-80-normal,WZ15_FDME210455471-1r,0,0,0.380110559,0,0.619889441
6471,C5-80-normal,WZ15_FDME210455471-1r,0,0,0.513449964,0,0.486550036
6472,A1-100-normal,WZ15_FDME210455471-1r,0,0,0.382853718,0.023136463,0.59400982
6473,A3-100-normal,WZ15_FDME210455471-1r,0,0,0.38810001,0,0.61189999
6474,A5-100-normal,WZ15_FDME210455471-1r,0,0,0.515824948,0,0.484175052
6475,B1-100-normal,WZ15_FDME210455471-1r,0,0,0.380943729,0,0.619056271
6476,B3-100-normal,WZ15_FDME210455471-1r,0,0,0.511215919,0,0.488784081
6477,B5-100-normal,WZ15_FDME210455471-1r,0,0,0.511637545,0,0.488362455
6478,C1-100-normal,WZ15_FDME210455471-1r,0,0,0.494960013,0,0.505039987
6479,C3-100-normal,WZ15_FDME210455471-1r,0,0,0.522051345,0,0.477948655
6480,C5-100-normal,WZ15_FDME210455471-1r,0,0,0.383014578,0,0.616985422
6481,YC3_FDME220007407-1r,YC1_FDME220007405-1r,0,1,0,0,0
6482,YC5_FDME220007409-1r,YC1_FDME220007405-1r,0,0.446841618,0.553158382,0,0
6483,YC7_FDME220007411-1a,YC1_FDME220007405-1r,0,0.689932433,0.283079163,0,0.026988404
6484,YC9_FDME220007413-1r,YC1_FDME220007405-1r,0.291688471,0.310837733,0,0,0.397473795
6485,YC11_FDME220007415-1r,YC1_FDME220007405-1r,0.423488793,0.443389132,0,0,0.133122076
6486,YC13_FDME220007417-1r,YC1_FDME220007405-1r,0,0.640142696,0.359857304,0,0
6487,YC15_FDME220007419-1r,YC1_FDME220007405-1r,0,0.612218781,0,0,0.387781219
6488,ZH1_FDSW220008784-1r,YC1_FDME220007405-1r,0.43540343,0,0.153576165,0,0.411020405
6489,ZH3_FDSW220008786-1r,YC1_FDME220007405-1r,0.310817586,0,0.153576165,0,0.535606249
6490,ZH5_FDSW220008788-1r,YC1_FDME220007405-1r,0.409628997,0,0.153576165,0,0.436794838
6491,ZH7_FDSW220008790-1r,YC1_FDME220007405-1r,0.300012233,0,0.153576165,0,0.546411602
6492,ZH9_FDSW220008792-2r,YC1_FDME220007405-1r,0.266788825,0,0.153576165,0,0.57963501
6493,ZH11_FDSW220008794-2r,YC1_FDME220007405-1r,0.309011154,0,0.153576165,0,0.537412681
6494,ZH13_FDSW220008796-2r,YC1_FDME220007405-1r,0.353943588,0,0.153576165,0,0.492480247
6495,ZH15_FDSW220008798-2r,YC1_FDME220007405-1r,0.335222217,0,0.153576165,0,0.511201618
6496,C1_FDSW202534412-1r,YC1_FDME220007405-1r,0,0,0.328018176,0,0.671981824
6497,E5_FDSW202534388-1r,YC1_FDME220007405-1r,0,0,0.332466042,0,0.667533958
6498,E10_FDSW202534389-1r,YC1_FDME220007405-1r,0,0,0.333902139,0,0.666097861
6499,E20_FDSW202534390-1r,YC1_FDME220007405-1r,0,0,0.327484372,0,0.672515628
6500,E50_FDSW202534391-1r,YC1_FDME220007405-1r,0,0,0.328793148,0,0.671206852
6501,E100_FDSW202534392-1r,YC1_FDME220007405-1r,0,0,0.32508672,0,0.67491328
6502,E150_FDSW202534393-1r,YC1_FDME220007405-1r,0,0,0.323482935,0,0.676517065
6503,N5_FDSW202534406-1r,YC1_FDME220007405-1r,0,0,0.325456036,0,0.674543964
6504,N10_FDSW202534407-1r,YC1_FDME220007405-1r,0,0,0.326894493,0,0.673105507
6505,N20_FDSW202534408-1r,YC1_FDME220007405-1r,0,0,0.328870423,0,0.671129577
6506,N50_FDSW202534409-1r,YC1_FDME220007405-1r,0,0,0.153576165,0,0.846423835
6507,N100_FDSW202534410-1r,YC1_FDME220007405-1r,0,0,0.332628663,0,0.667371337
6508,N150_FDSW202534411-1r,YC1_FDME220007405-1r,0,0,0.343988105,0,0.656011895
6509,S5_FDSW202534394-1r,YC1_FDME220007405-1r,0,0,0.333048802,0,0.666951198
6510,S10_FDSW202534395-1r,YC1_FDME220007405-1r,0,0,0.328762226,0,0.671237774
6511,S20_FDSW202534396-1r,YC1_FDME220007405-1r,0,0,0.335123449,0,0.664876551
6512,S50_FDSW202534397-1r,YC1_FDME220007405-1r,0,0,0.315930229,0,0.684069771
6513,S100_FDSW202534398-1r,YC1_FDME220007405-1r,0,0,0.326348759,0,0.673651241
6514,S150_FDSW202534399-1r,YC1_FDME220007405-1r,0,0,0.331247287,0,0.668752713
6515,W5_FDSW202534400-1r,YC1_FDME220007405-1r,0,0,0.327310919,0,0.672689081
6516,W10_FDSW202534401-1r,YC1_FDME220007405-1r,0,0,0.333026432,0,0.666973568
6517,W20_FDSW202534402-1r,YC1_FDME220007405-1r,0,0,0.334512206,0,0.665487794
6518,W50_FDSW202534403-1r,YC1_FDME220007405-1r,0,0,0.332348016,0,0.667651984
6519,W100_FDSW202534404-1r,YC1_FDME220007405-1r,0,0,0.326458277,0,0.673541723
6520,W150_FDSW202534405-1r,YC1_FDME220007405-1r,0.126215925,0,0.153576165,0,0.72020791
6521,CXD_0801_FDSW210423161-1r,YC1_FDME220007405-1r,0,0,0.454942156,0,0.545057844
6522,CXD_0802_FDSW210423162-1r,YC1_FDME220007405-1r,0.162794781,0,0.323526899,0,0.51367832
6523,CXD_0803_FDSW210423163-1r,YC1_FDME220007405-1r,0,0,0.419847966,0,0.580152034
6524,CXD_0804_FDSW210423164-1r,YC1_FDME220007405-1r,0,0,0.402420628,0,0.597579372
6525,CXD_0805_FDSW210423165-1r,YC1_FDME220007405-1r,0,0,0.415489789,0,0.584510211
6526,CXD_0807_FDSW210423167-1r,YC1_FDME220007405-1r,0.156396211,0,0.328178584,0,0.515425205
6527,CXD_1001_FDSW210423173-1r,YC1_FDME220007405-1r,0,0,0.401163127,0,0.598836873
6528,CXD_1003_FDSW210423175-1r,YC1_FDME220007405-1r,0,0,0.153576165,0,0.846423835
6529,CXD_1004_FDSW210423176-1r,YC1_FDME220007405-1r,0,0,0.397109719,0,0.602890281
6530,CXD_1007_FDSW210423179-1r,YC1_FDME220007405-1r,0.116586959,0,0.342430445,0,0.540982597
6531,CXD_1009_FDSW210423181-1r,YC1_FDME220007405-1r,0.117601192,0,0.340194679,0,0.542204129
6532,CXD_1015_FDSW210423187-1r,YC1_FDME220007405-1r,0,0,0.325280377,0,0.674719623
6533,CXD_1201_FDSW210423188-1r,YC1_FDME220007405-1r,0,0,0.445912536,0,0.554087464
6534,CXD_1202_FDSW210423189-1r,YC1_FDME220007405-1r,0,0,0.153576165,0,0.846423835
6535,CXD_1203_FDSW210423190-1r,YC1_FDME220007405-1r,0,0,0.153576165,0,0.846423835
6536,CXD_1213_FDSW210423200-1r,YC1_FDME220007405-1r,0,0,0.330473029,0,0.669526971
6537,CXD_1214_FDSW210423201-1r,YC1_FDME220007405-1r,0,0,0.329681533,0,0.670318467
6538,CXD_1215_FDSW210423202-1r,YC1_FDME220007405-1r,0,0,0.153576165,0,0.846423835
6539,CXD_0204_FDSW210423206-1r,YC1_FDME220007405-1r,0,0,0.426257528,0,0.573742472
6540,CXD_0209_FDSW210423211-1r,YC1_FDME220007405-1r,0.159798907,0,0.344659607,0,0.495541486
6541,CXD_0210_FDSW210423212-1r,YC1_FDME220007405-1r,0,0,0.329141611,0,0.670858389
6542,CXD_0213_FDSW210423215-1r,YC1_FDME220007405-1r,0,0,0.421706415,0,0.578293585
6543,CXD_0214_FDSW210423216-1r,YC1_FDME220007405-1r,0,0,0.612609427,0,0.387390573
6544,CXD_0215_FDSW210423217-1r,YC1_FDME220007405-1r,0,0,0.362751622,0,0.637248378
6545,CXD_1401_FDSW210423218-1r,YC1_FDME220007405-1r,0,0,0.153576165,0,0.846423835
6546,CXD_1402_FDSW210423219-1r,YC1_FDME220007405-1r,0,0,0.630589731,0,0.369410269
6547,CXD_1408_FDSW210423225-1r,YC1_FDME220007405-1r,0.22737539,0,0.153576165,0,0.619048445
6548,CXD_1412_FDSW210423229-1r,YC1_FDME220007405-1r,0,0,0.153576165,0,0.846423835
6549,CXD_1414_FDSW210423231-1r,YC1_FDME220007405-1r,0,0,0.328543486,0,0.671456514
6550,CXD_1415_FDSW210423232-1r,YC1_FDME220007405-1r,0,0,0.33302551,0,0.66697449
6551,CXD_1604_FDSW210423236-1r,YC1_FDME220007405-1r,0,0,0.344650473,0,0.655349527
6552,CXD_1609_FDSW210423241-1r,YC1_FDME220007405-1r,0.181728698,0,0.324131743,0,0.49413956
6553,CXD_1610_FDSW210423242-1r,YC1_FDME220007405-1r,0,0,0.330670444,0,0.669329556
6554,CXD_1611_FDSW210423243-1r,YC1_FDME220007405-1r,0,0,0.333083611,0,0.666916389
6555,CXD_1612_FDSW210423244-1r,YC1_FDME220007405-1r,0,0,0.341981944,0,0.658018056
6556,CXD_1613_FDSW210423245-1r,YC1_FDME220007405-1r,0,0,0.153576165,0,0.846423835
6557,A1-20-normal,YC1_FDME220007405-1r,0.225665085,0,0.153576165,0,0.62075875
6558,A3-20-normal,YC1_FDME220007405-1r,0.142480621,0,0.153576165,0,0.703943214
6559,A5-20-normal,YC1_FDME220007405-1r,0.137442441,0,0.153576165,0,0.708981394
6560,B1-20-normal,YC1_FDME220007405-1r,0.128298758,0,0.320919837,0,0.550781405
6561,B3-20-normal,YC1_FDME220007405-1r,0.125889036,0,0.153576165,0,0.720534799
6562,B5-20-normal,YC1_FDME220007405-1r,0.141179072,0,0.319048825,0,0.539772103
6563,C1-20-normal,YC1_FDME220007405-1r,0.185132605,0,0.153576165,0,0.66129123
6564,C3-20-normal,YC1_FDME220007405-1r,0.121815204,0,0.153576165,0,0.724608631
6565,C5-20-normal,YC1_FDME220007405-1r,0.116536407,0,0.153576165,0,0.729887428
6566,A1-40-normal,YC1_FDME220007405-1r,0.152458056,0,0.321521662,0,0.526020283
6567,A3-40-normal,YC1_FDME220007405-1r,0.147264106,0,0.315930229,0,0.536805665
6568,A5-40-normal,YC1_FDME220007405-1r,0.134480296,0,0.325131024,0,0.54038868
6569,B1-40-normal,YC1_FDME220007405-1r,0.10894629,0,0.153576165,0,0.737477545
6570,B3-40-normal,YC1_FDME220007405-1r,0.156971169,0,0.320850326,0,0.522178505
6571,B5-40-normal,YC1_FDME220007405-1r,0.116956405,0,0.319214775,0,0.56382882
6572,C1-40-normal,YC1_FDME220007405-1r,0.140511594,0,0.323878326,0,0.53561008
6573,C3-40-normal,YC1_FDME220007405-1r,0.120389678,0,0.315930229,0,0.563680092
6574,C5-40-normal,YC1_FDME220007405-1r,0.132598471,0,0.153576165,0,0.713825364
6575,A1-60-normal,YC1_FDME220007405-1r,0.110317619,0,0.321584747,0,0.568097634
6576,A3-60-normal,YC1_FDME220007405-1r,0.110813657,0,0.324782578,0,0.564403766
6577,A5-60-normal,YC1_FDME220007405-1r,0,0,0.153576165,0,0.846423835
6578,B1-60-normal,YC1_FDME220007405-1r,0.110868532,0,0.324413441,0,0.564718026
6579,B3-60-normal,YC1_FDME220007405-1r,0,0,0.153576165,0,0.846423835
6580,B5-60-normal,YC1_FDME220007405-1r,0.130067705,0,0.153576165,0,0.71635613
6581,C1-60-normal,YC1_FDME220007405-1r,0,0,0.153576165,0,0.846423835
6582,C3-60-normal,YC1_FDME220007405-1r,0,0,0.153576165,0,0.846423835
6583,C5-60-normal,YC1_FDME220007405-1r,0.141316127,0,0.315930229,0,0.542753644
6584,A1-80-normal,YC1_FDME220007405-1r,0,0,0.327022151,0,0.672977849
6585,A3-80-normal,YC1_FDME220007405-1r,0,0,0.153576165,0,0.846423835
6586,A5-80-normal,YC1_FDME220007405-1r,0.111793163,0,0.321884924,0,0.566321913
6587,B1-80-normal,YC1_FDME220007405-1r,0.177365781,0,0.319168981,0,0.503465238
6588,B3-80-normal,YC1_FDME220007405-1r,0,0,0.324975528,0,0.675024472
6589,B5-80-normal,YC1_FDME220007405-1r,0.108430986,0,0.327764057,0,0.563804957
6590,C1-80-normal,YC1_FDME220007405-1r,0.1117527,0,0.333163696,0,0.555083603
6591,C3-80-normal,YC1_FDME220007405-1r,0,0,0.322777807,0,0.677222193
6592,C5-80-normal,YC1_FDME220007405-1r,0,0,0.153576165,0,0.846423835
6593,A1-100-normal,YC1_FDME220007405-1r,0,0,0.329665798,0,0.670334202
6594,A3-100-normal,YC1_FDME220007405-1r,0.114989587,0,0.323706866,0,0.561303546
6595,A5-100-normal,YC1_FDME220007405-1r,0.111785159,0,0.328353061,0,0.55986178
6596,B1-100-normal,YC1_FDME220007405-1r,0.16096864,0,0.153576165,0,0.685455195
6597,B3-100-normal,YC1_FDME220007405-1r,0.123477946,0,0.153576165,0,0.722945889
6598,B5-100-normal,YC1_FDME220007405-1r,0.115926741,0,0.315930229,0,0.568143029
6599,C1-100-normal,YC1_FDME220007405-1r,0.12582128,0,0.153576165,0,0.720602555
6600,C3-100-normal,YC1_FDME220007405-1r,0,0,0.153576165,0,0.846423835
6601,C5-100-normal,YC1_FDME220007405-1r,0.10965653,0,0.153576165,0,0.736767305
6602,YC5_FDME220007409-1r,YC3_FDME220007407-1r,0.815227894,0.184772106,0,0,0
6603,YC7_FDME220007411-1a,YC3_FDME220007407-1r,0.545148676,0.451867495,0,0,0.00298383
6604,YC9_FDME220007413-1r,YC3_FDME220007407-1r,0,0.364461266,0.620378018,0,0.015160716
6605,YC11_FDME220007415-1r,YC3_FDME220007407-1r,0.760915451,0.129967047,0,0,0.109117502
6606,YC13_FDME220007417-1r,YC3_FDME220007407-1r,0.621926816,0.378073184,0,0,0
6607,YC15_FDME220007419-1r,YC3_FDME220007407-1r,0,0.350149268,0.649850732,0,0
6608,ZH1_FDSW220008784-1r,YC3_FDME220007407-1r,0,0,0.81596881,0,0.18403119
6609,ZH3_FDSW220008786-1r,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6610,ZH5_FDSW220008788-1r,YC3_FDME220007407-1r,0,0,0.790194377,0,0.209805623
6611,ZH7_FDSW220008790-1r,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6612,ZH9_FDSW220008792-2r,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6613,ZH11_FDSW220008794-2r,YC3_FDME220007407-1r,0,0,0.689576534,0,0.310423466
6614,ZH13_FDSW220008796-2r,YC3_FDME220007407-1r,0,0,0.734508968,0,0.265491032
6615,ZH15_FDSW220008798-2r,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6616,C1_FDSW202534412-1r,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6617,E5_FDSW202534388-1r,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6618,E10_FDSW202534389-1r,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6619,E20_FDSW202534390-1r,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6620,E50_FDSW202534391-1r,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6621,E100_FDSW202534392-1r,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6622,E150_FDSW202534393-1r,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6623,N5_FDSW202534406-1r,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6624,N10_FDSW202534407-1r,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6625,N20_FDSW202534408-1r,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6626,N50_FDSW202534409-1r,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6627,N100_FDSW202534410-1r,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6628,N150_FDSW202534411-1r,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6629,S5_FDSW202534394-1r,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6630,S10_FDSW202534395-1r,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6631,S20_FDSW202534396-1r,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6632,S50_FDSW202534397-1r,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6633,S100_FDSW202534398-1r,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6634,S150_FDSW202534399-1r,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6635,W5_FDSW202534400-1r,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6636,W10_FDSW202534401-1r,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6637,W20_FDSW202534402-1r,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6638,W50_FDSW202534403-1r,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6639,W100_FDSW202534404-1r,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6640,W150_FDSW202534405-1r,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6641,CXD_0801_FDSW210423161-1r,YC3_FDME220007407-1r,0,0,0.717011668,0,0.282988332
6642,CXD_0802_FDSW210423162-1r,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6643,CXD_0803_FDSW210423163-1r,YC3_FDME220007407-1r,0,0,0.681917479,0,0.318082521
6644,CXD_0804_FDSW210423164-1r,YC3_FDME220007407-1r,0,0,0.664490141,0,0.335509859
6645,CXD_0805_FDSW210423165-1r,YC3_FDME220007407-1r,0,0,0.677559302,0,0.322440698
6646,CXD_0807_FDSW210423167-1r,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6647,CXD_1001_FDSW210423173-1r,YC3_FDME220007407-1r,0,0,0.639228065,0,0.360771935
6648,CXD_1003_FDSW210423175-1r,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6649,CXD_1004_FDSW210423176-1r,YC3_FDME220007407-1r,0,0,0.659179232,0,0.340820768
6650,CXD_1007_FDSW210423179-1r,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6651,CXD_1009_FDSW210423181-1r,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6652,CXD_1015_FDSW210423187-1r,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6653,CXD_1201_FDSW210423188-1r,YC3_FDME220007407-1r,0,0,0.683977474,0,0.316022526
6654,CXD_1202_FDSW210423189-1r,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6655,CXD_1203_FDSW210423190-1r,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6656,CXD_1213_FDSW210423200-1r,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6657,CXD_1214_FDSW210423201-1r,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6658,CXD_1215_FDSW210423202-1r,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6659,CXD_0204_FDSW210423206-1r,YC3_FDME220007407-1r,0,0,0.664322466,0,0.335677534
6660,CXD_0209_FDSW210423211-1r,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6661,CXD_0210_FDSW210423212-1r,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6662,CXD_0213_FDSW210423215-1r,YC3_FDME220007407-1r,0,0,0.659771354,0,0.340228646
6663,CXD_0214_FDSW210423216-1r,YC3_FDME220007407-1r,0,0,0.850674365,0,0.149325635
6664,CXD_0215_FDSW210423217-1r,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6665,CXD_1401_FDSW210423218-1r,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6666,CXD_1402_FDSW210423219-1r,YC3_FDME220007407-1r,0,0,0.716529245,0,0.283470755
6667,CXD_1408_FDSW210423225-1r,YC3_FDME220007407-1r,0,0,0.606883298,0,0.393116702
6668,CXD_1412_FDSW210423229-1r,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6669,CXD_1414_FDSW210423231-1r,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6670,CXD_1415_FDSW210423232-1r,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6671,CXD_1604_FDSW210423236-1r,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6672,CXD_1609_FDSW210423241-1r,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6673,CXD_1610_FDSW210423242-1r,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6674,CXD_1611_FDSW210423243-1r,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6675,CXD_1612_FDSW210423244-1r,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6676,CXD_1613_FDSW210423245-1r,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6677,A1-20-normal,YC3_FDME220007407-1r,0,0,0.605172992,0,0.394827008
6678,A3-20-normal,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6679,A5-20-normal,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6680,B1-20-normal,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6681,B3-20-normal,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6682,B5-20-normal,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6683,C1-20-normal,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6684,C3-20-normal,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6685,C5-20-normal,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6686,A1-40-normal,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6687,A3-40-normal,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6688,A5-40-normal,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6689,B1-40-normal,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6690,B3-40-normal,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6691,B5-40-normal,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6692,C1-40-normal,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6693,C3-40-normal,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6694,C5-40-normal,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6695,A1-60-normal,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6696,A3-60-normal,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6697,A5-60-normal,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6698,B1-60-normal,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6699,B3-60-normal,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6700,B5-60-normal,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6701,C1-60-normal,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6702,C3-60-normal,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6703,C5-60-normal,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6704,A1-80-normal,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6705,A3-80-normal,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6706,A5-80-normal,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6707,B1-80-normal,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6708,B3-80-normal,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6709,B5-80-normal,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6710,C1-80-normal,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6711,C3-80-normal,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6712,C5-80-normal,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6713,A1-100-normal,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6714,A3-100-normal,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6715,A5-100-normal,YC3_FDME220007407-1r,0,0,0.415645678,0.018995772,0.565358551
6716,B1-100-normal,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6717,B3-100-normal,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6718,B5-100-normal,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6719,C1-100-normal,YC3_FDME220007407-1r,0,0,0.415645678,0.00298383,0.581370493
6720,C3-100-normal,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6721,C5-100-normal,YC3_FDME220007407-1r,0,0,0.415645678,0,0.584354322
6722,YC7_FDME220007411-1a,YC5_FDME220007409-1r,0.529085215,0.466327879,0,0,0.004586906
6723,YC9_FDME220007413-1r,YC5_FDME220007409-1r,0.1656063,0.213315351,0.604314557,0,0.016763793
