	DD1_FDSW220008388-1r	DD3_FDSW220008390-2r	DD5_FDSW220008392-2r	DD7_FDSW220008394-1r	DD9_FDSW220008396-1r	DD11_FDSW220008398-1r	DD13_FDSW220008400-2r	DD15_FDSW220008402-2r	LYG1_FDME210455382-1r	LYG3_FDME210455384-1r	LYG5_FDME210455386-1r	LYG6_FDME210455387-1r	LYG7_FDME210455388-1r	SY3_FDME210455399-2a	WZ7_FDME210455463-1r	WZ15_FDME210455471-1r	YC1_FDME220007405-1r	YC3_FDME220007407-1r	YC5_FDME220007409-1r	YC7_FDME220007411-1a	YC9_FDME220007413-1r	YC11_FDME220007415-1r	YC13_FDME220007417-1r	YC15_FDME220007419-1r	C1_FDSW202534412-1r	E5_FDSW202534388-1r	E10_FDSW202534389-1r	E20_FDSW202534390-1r	E50_FDSW202534391-1r	E100_FDSW202534392-1r	E150_FDSW202534393-1r	N5_FDSW202534406-1r	N10_FDSW202534407-1r	N20_FDSW202534408-1r	N50_FDSW202534409-1r	N100_FDSW202534410-1r	N150_FDSW202534411-1r	S5_FDSW202534394-1r	S10_FDSW202534395-1r	S20_FDSW202534396-1r	S50_FDSW202534397-1r	S100_FDSW202534398-1r	S150_FDSW202534399-1r	W5_FDSW202534400-1r	W10_FDSW202534401-1r	W20_FDSW202534402-1r	W50_FDSW202534403-1r	W100_FDSW202534404-1r	W150_FDSW202534405-1r	CXD_0801_FDSW210423161-1r	CXD_0802_FDSW210423162-1r	CXD_0803_FDSW210423163-1r	CXD_0804_FDSW210423164-1r	CXD_0805_FDSW210423165-1r	CXD_0807_FDSW210423167-1r	CXD_1001_FDSW210423173-1r	CXD_1003_FDSW210423175-1r	CXD_1004_FDSW210423176-1r	CXD_1007_FDSW210423179-1r	CXD_1009_FDSW210423181-1r	CXD_1015_FDSW210423187-1r	CXD_1201_FDSW210423188-1r	CXD_1202_FDSW210423189-1r	CXD_1203_FDSW210423190-1r	CXD_1213_FDSW210423200-1r	CXD_1214_FDSW210423201-1r	CXD_1215_FDSW210423202-1r	CXD_0204_FDSW210423206-1r	CXD_0209_FDSW210423211-1r	CXD_0210_FDSW210423212-1r	CXD_0213_FDSW210423215-1r	CXD_0214_FDSW210423216-1r	CXD_0215_FDSW210423217-1r	CXD_1401_FDSW210423218-1r	CXD_1402_FDSW210423219-1r	CXD_1408_FDSW210423225-1r	CXD_1412_FDSW210423229-1r	CXD_1414_FDSW210423231-1r	CXD_1415_FDSW210423232-1r	CXD_1604_FDSW210423236-1r	CXD_1609_FDSW210423241-1r	CXD_1610_FDSW210423242-1r	CXD_1611_FDSW210423243-1r	CXD_1612_FDSW210423244-1r	CXD_1613_FDSW210423245-1r	A1-20-normal	A3-20-normal	A5-20-normal	B1-20-normal	B3-20-normal	B5-20-normal	C1-20-normal	C3-20-normal	C5-20-normal	A1-40-normal	A3-40-normal	A5-40-normal	B1-40-normal	B3-40-normal	B5-40-normal	C1-40-normal	C3-40-normal	C5-40-normal	A1-60-normal	A3-60-normal	A5-60-normal	B1-60-normal	B3-60-normal	B5-60-normal	C1-60-normal	C3-60-normal	C5-60-normal	A1-80-normal	A3-80-normal	A5-80-normal	B1-80-normal	B3-80-normal	B5-80-normal	C1-80-normal	C3-80-normal	C5-80-normal	A1-100-normal	A3-100-normal	A5-100-normal	B1-100-normal	B3-100-normal	B5-100-normal	C1-100-normal	C3-100-normal	C5-100-normal
Seminavis robusta	0.07988899	0	0.021621751	0.039064139	0.037675792	0.056282286	0.034093217	0.091085227	1.574772451	0.569353224	1.304869356	0.334923612	0.301296652	5.781849034	0.166859979	0.162714142	1.176565549	2.843870362	1.752646674	1.261014626	0.996663443	1.119771099	1.778952647	2.008834315	0.193795085	0.134616555	0.13514585	0.153732966	0.299706293	0.30170062	0.225084136	0.161408769	0.151246338	0.148506743	0.283865457	0.260095155	0.254643268	0.147414468	0.171476665	0.134840929	0.170669054	0.135835924	0.162745645	0.129511407	0.10311852	0.139110595	0.115304608	0.124116262	0.141726398	0.191548718	0.269010928	0.134849588	0.271489299	0.287497871	0.164404855	1.079305038	2.773776969	0.540996696	0.588376604	0.454822985	0.370320699	3.304559586	2.209315627	2.823529972	3.229563456	2.717246451	1.048084408	2.351427189	0.656688234	3.259985666	3.32733561	2.78480594	4.300891008	4.631092348	2.003931372	1.096289104	0.218463598	0.186251893	0.172553711	0.763694203	0.29709009	0.319826076	0.334347042	0.250605172	0.324627672	0.207055819	0.278148382	0.241298086	0.20221265	0.197419613	0.228260981	0.220574552	0.186898259	0.180423981	0.267068222	0.234536	0.205441988	0.20859183	0.174685561	0.233987243	0.157593751	0.298583105	0.197299334	0.343540987	0.182829395	0.184463283	0.23707756	0.145847778	0.23549143	0.329318436	0.168559601	0.17087006	0.308603263	0.19916999	0.186485942	0.265157865	0.199424756	0.18820519	0.191730858	0.156054005	0.34679605	0.14924222	0.120393091	0.187333925	0.222606185	0.239245639	0.077951343	0.268732252	0.284461436	0.129460697
Fistulifera solaris	0.39502559	0.335244913	0.288144464	0.401343509	0.489018756	0.552851959	0.550878563	0.534199652	0.315709413	0.270370911	0.159331682	0.714804353	0.343784432	6.532255482	0	0.454098014	1.343305399	2.008699168	2.127872315	0.805107149	0.916372159	0.990448138	1.050866399	0.827096009	0.480305914	0.403571386	0.416090176	0.433963382	0.312137559	0.214210036	0.381610266	0.353061186	0.48743976	0.486728518	0.343383472	0.216373187	0.279740123	0.22251429	0.472036893	0.414779094	1.025932359	0.851620541	0.441004199	0.461064654	0.572723718	0.535582796	0.491045614	0.49289721	1.000439781	0.313479518	0.719402957	0.331463998	0.466650127	0.608808804	0.297259127	0.811915684	3.610237989	0.645285702	0.709907556	1.161291613	0.9167821	1.23957863	1.689114583	2.474068083	4.350413669	4.231702683	2.356825791	4.992091941	1.515523363	8.925188658	7.990235861	7.43454065	11.14139597	10.43045587	5.742888779	3.753567658	0.673357355	0.417578499	0.518759198	1.187964617	0.63774743	0.361719621	0.502220895	0.485526586	0.390713827	0.664395345	0.621455331	0.49570301	0.566871319	0.513523503	0.566217354	0.577684717	0.551290187	0.568857086	0.570282708	0.608318679	0.482415888	0.476753216	0.386703674	0.372763592	0.36112278	0.766218204	0.552503723	0.70387257	0.515518256	0.261210653	0.602220336	0.386827415	0.510331496	0.392915991	0.436524066	0.612694707	0.487999345	0.388048069	0.505724273	0.409261877	0.323353417	0.29916722	0.269146822	0.22481805	0.348933832	0.232042916	0.139734712	0.37527341	0.568582908	0.498192073	0.295407797	0.457724585	0.328221747	0.308961537
Ostreobium quekettii	1.943724081	2.477039195	2.868632429	3.902806378	3.327835242	2.882880944	2.21146021	3.142200216	3.223874722	3.999896613	3.144495929	3.063913287	3.37588862	0	1.068942098	0.918477957	2.170392603	1.65163315	2.466609676	1.94943668	1.818882208	2.401204679	1.981634738	1.647954345	1.602286079	1.398032883	1.552068946	1.668764817	1.406417031	1.758102693	1.654090129	1.97895239	1.826696452	1.99958009	1.884994573	1.461393542	1.055264781	1.668674328	2.100405021	2.031123734	2.146272002	2.193254105	2.039514946	1.594202875	1.770845674	1.895489894	1.878693975	1.374371768	1.70582365	2.967105436	2.324267114	1.280022568	3.040234784	2.28837873	1.616137785	1.543823743	1.86203876	1.63426675	0.916593688	1.813811325	3.130812119	1.778573302	1.848734838	1.804940294	2.391503924	2.885379644	2.17229441	2.284941114	3.360530343	4.693320833	3.975643657	3.38999485	3.274407263	1.804248533	1.404506142	4.613956136	3.96641966	2.487781519	2.220451421	1.686382279	4.25037234	1.504618161	1.664461073	1.567745067	1.742238996	2.41426322	4.367932352	4.098394583	3.92934285	3.360368447	3.744388015	3.387470457	3.384225728	3.68771688	3.66335958	3.772286984	3.934970288	4.00186686	3.365853	5.387745712	3.906556229	5.207802819	3.976702529	5.79567366	6.357380811	4.473851842	5.523944299	4.621966447	3.36347389	5.53086156	5.789434747	4.2733834	4.85875675	5.530197373	4.339568595	3.434380125	5.147280334	4.973739321	3.538229098	5.273724415	4.977134467	4.091966271	3.866875642	3.404689315	3.959714999	3.857768577	3.493163496	4.648463492	5.258364121	4.134686147
Pleodorina starrii	1.827207346	2.781194097	4.051942365	3.135806063	2.86414557	2.907707769	2.449840402	3.227445134	7.185248365	8.969395235	6.917035495	5.603289513	4.448810442	0	1.496865112	2.298781206	0.291403364	0.234631181	0.132107516	0.277735423	0.340180258	0.343726723	0.10313829	0.321457506	4.988833108	4.837858151	4.965694956	5.05086857	3.929835969	4.128591592	3.186210947	5.788304135	5.306145635	4.811205023	4.62290563	3.567573459	4.124700752	4.797053157	5.126542103	4.980947754	5.05279917	5.028891073	4.698133684	4.91172605	4.802156148	5.272370101	4.981766985	4.291216654	4.698263744	2.514965203	3.905475394	2.483359196	3.97086505	4.681059868	3.891376587	3.29842256	4.606094577	4.319220979	5.440342667	4.837970536	6.906711624	4.315570139	4.56879735	3.47475216	6.252712943	5.765758372	5.955168939	4.991668608	5.008563731	4.02563626	4.590554975	4.615204125	4.875388869	2.708816519	2.952867259	4.945718241	6.673904917	6.695623642	5.970951287	3.227951735	5.279217158	4.698545274	5.382773657	4.250867322	5.451497433	7.633515511	8.832699811	7.500692601	7.898693445	6.556220187	7.938267682	6.570108692	8.117306305	7.425618359	7.053129402	7.182651568	8.372208922	8.166082978	8.141711078	9.698796186	8.565196514	9.300892573	8.597949179	10.03928779	8.566244626	8.083374215	9.655304385	9.077754842	7.597022775	8.885093224	9.127674946	8.39015276	11.16283448	8.266748719	7.9765871	6.106372269	8.119779275	8.684622148	7.253970265	8.514523697	9.506285422	8.193024045	6.862861245	7.625966276	7.499611221	8.064080751	6.523968861	8.565117347	8.20421815	8.10216657
Batrachochytrium dendrobatidis	2.268946708	2.58895948	1.983609174	1.576193626	2.127581217	1.685186916	1.98366079	1.477887034	3.336005059	6.846846404	5.227955483	4.742947672	3.068568676	0	1.659400392	1.187280937	2.301970612	1.659678947	1.643650611	2.389926127	1.59244139	1.328742964	1.899892683	2.221078646	2.518579204	2.843482601	2.711074806	2.398004689	2.701902149	3.71951141	3.015655734	2.405032579	2.018839875	2.796459162	3.428406395	2.579232307	2.830468743	3.277569608	3.534273012	3.592750594	3.228901887	2.904402857	3.150220681	2.999778846	2.807453192	2.502156215	2.611904603	2.246939902	2.106761177	3.635263684	4.632626559	1.998191476	3.008313872	4.51049934	1.915943402	4.401050678	4.507092583	2.777213636	2.402533047	3.320675892	4.285952705	5.056555451	4.557461636	4.76431731	3.709082738	3.484570735	4.4729949	4.912524395	2.915962345	3.701812957	3.582389977	3.32732863	5.036255071	7.072321618	6.603128929	6.472210903	3.105404868	2.50220913	2.635956584	5.491092999	3.805875505	4.268278834	3.858881871	3.069946724	3.255571341	4.247003982	4.87516344	4.280584767	3.559881314	3.059766568	2.701853561	2.699403397	3.667185298	3.655451831	5.17269118	3.802326231	1.898790215	3.302167976	2.127325709	2.168949372	2.276306744	3.732073959	1.948758005	4.797438221	1.72736404	2.52209798	2.457561192	1.970496796	4.634920495	4.57848015	1.802578694	2.57170523	4.821291759	3.137561537	3.396191602	2.474147249	2.658650866	1.741526619	6.277669455	3.705214806	4.716087223	6.158842372	6.431158043	4.994948204	3.241371191	3.267508193	5.187993064	4.803795647	6.971260708	4.09980229
Emiliania huxleyi	1.064582013	1.226908927	1.429657184	0.870338538	1.057607457	1.550946578	0.942814497	1.113195178	2.864478393	2.337485504	2.412009131	2.675064033	1.998234858	0.253203749	0.699709656	0.86048687	0.333903782	0.44440057	0.55428303	0.263277378	0.378483968	0.412583449	0.192370738	0	1.483171519	1.071945693	1.735437536	1.540140629	2.279419045	1.960079666	1.882618749	1.940408618	1.466656782	1.179940928	2.181740458	1.402224367	1.016056967	1.171448581	1.748479826	1.954754945	1.412896212	0.836365993	1.861323826	1.662777601	1.554124416	1.96050553	0.984375476	1.767143021	1.552254536	1.378700228	3.159826807	0.783204667	2.545884849	2.572912973	1.063010496	2.491421266	2.039389348	2.117644486	1.210953324	4.280423058	3.837436608	2.383928865	2.411046393	1.930744323	3.65037343	5.010363921	2.546671426	3.741840474	3.129331674	4.323382892	3.148203122	2.776388276	4.386868076	2.370044128	3.743555028	4.105577119	2.159976194	2.313286877	2.854141368	2.429706396	2.445753445	2.218063864	1.364083885	1.91672096	2.012110025	2.166845432	4.078408471	5.559342229	5.033378012	3.824599195	4.242852081	3.257181549	3.733951182	3.669625271	3.889446603	3.562690648	4.120152246	3.98958213	3.799639402	4.197007872	3.540571032	4.305440096	4.082384789	3.997169527	4.618074511	2.989483558	3.666691941	4.285577614	4.137889613	3.796248007	3.663334066	4.249679418	3.414240561	4.226691974	3.891240091	4.005046892	3.958012579	3.231327547	3.034427122	3.356610986	3.566092006	2.951872423	2.793568975	4.811848888	4.440550614	5.150080442	2.806535952	3.007509489	2.929988855	4.046488398
Apophysomyces sp. BC1034	2.061661113	2.19190662	2.784605801	2.446481052	2.387565573	2.225244229	1.901842265	1.836464624	5.718162715	5.522091413	9.855936071	4.169224102	4.474161025	0	1.207098295	1.133587704	0.662568123	0.561708863	0.14431483	0.312894484	0.403662088	0.750770188	0.67742367	0.473049719	1.761042972	1.288788557	1.859571139	1.350095326	0.914692455	1.080916476	0.729460535	1.277355708	1.58996021	1.628917787	1.080039775	0.777935472	1.133398454	1.09449445	1.75642719	1.223427264	1.781047077	1.882093819	2.259609276	1.176377671	1.027839159	1.447865272	1.426658148	1.293537309	1.087347298	4.5418021	3.254307902	1.76174768	3.07130195	2.568471888	1.230747405	1.528676096	1.944230827	1.850641014	0.781698777	2.765197576	2.463257208	2.253997115	1.337758378	2.290318503	2.791839491	2.750774792	1.96383505	2.060592875	2.272707743	1.721174822	1.292033649	1.466488593	1.903485758	4.338654234	2.599312692	1.683086128	1.279111522	2.128718046	1.791094568	1.851304164	1.407559251	1.244170508	1.07704239	0.862471053	1.024615166	2.508511304	3.603345854	3.361088603	3.945527828	2.148143517	1.918119682	1.77738522	2.700485635	2.741920581	3.996376017	2.645730351	2.12791293	3.099113281	1.891590636	1.606268132	2.001266368	2.429623526	1.604688996	4.160082281	2.925229039	1.988469052	3.438091779	2.590348024	2.631804318	2.338753365	2.406275245	2.636975337	4.90657384	2.618860105	2.226381068	1.78028818	2.729136043	2.03782521	2.043430975	2.532283965	2.702705191	3.761431105	2.536720268	3.386303357	3.756004141	2.706959079	2.942996017	2.227037835	2.566211697	2.27022628
Linnemannia gamsii	1.78493036	4.308837597	4.817838786	2.647566001	2.759214737	2.49457084	2.117023612	2.959746888	8.947625814	11.88871338	8.364575082	6.046349372	4.978847002	0	3.097994341	2.612371753	1.427868386	1.650375831	1.179621379	1.649121826	1.763840799	2.407165938	1.809453935	1.542262666	4.743162337	3.892980431	5.525760699	4.947360498	4.839758921	5.671338872	4.168815518	4.145042689	5.280433381	5.18392261	5.905616104	4.788047196	4.758725355	4.866022498	4.928589102	4.366664024	5.22560086	4.718397369	5.702159546	4.363304703	3.708508787	4.040774622	4.207115436	4.237934051	4.144582841	5.433538431	7.693151852	2.864609346	6.17961066	4.676187725	4.638299812	4.155305431	4.112412602	4.374660205	3.802575505	6.108973503	6.653570585	4.993258869	4.492925843	7.44667063	5.762835803	5.841485359	5.115193306	4.630352804	6.945035149	3.782448876	5.763770227	4.396105624	4.931659792	5.742324726	2.35060124	7.887789602	5.777484882	6.32054719	6.164269695	3.993639626	6.152137138	5.039050424	5.553370851	4.712452727	4.949472542	8.358547568	11.89590674	11.67860214	9.057586637	9.575041116	10.43314577	10.8370431	9.570562726	9.680646093	14.18400095	10.57291973	10.2294336	8.842204194	8.827146929	8.713686113	9.932286961	12.42046934	8.264032478	11.90884861	10.46692203	7.949565558	9.478415193	10.23850042	8.670186273	11.34165142	8.816896107	9.56812575	8.627110277	8.919600585	9.590330297	9.802236648	7.174266818	7.25082297	7.178090553	6.928128592	8.084351145	6.338202179	5.573149448	8.657011543	8.743646222	10.20854203	5.716330266	8.685395085	7.346805202	7.643369469
Bifiguratus adelaidae	3.233900896	5.917598176	11.46632367	6.198810179	7.308260459	4.473588908	3.708395364	3.813137121	22.16551823	29.43122717	26.49985496	15.76588641	13.58249301	2.088783603	8.693520783	6.554940028	0.854953814	0.658877549	0	0.450274542	0.54310875	0.979458932	0.761093687	0.450704562	11.62603509	8.797248797	8.780126423	10.59552905	7.743309578	6.732986102	6.400439162	12.86117994	11.67552025	8.006840185	9.343580857	5.960583274	6.797235075	8.987371955	9.852191809	8.909019744	10.88685737	9.849642269	11.02179781	8.004150896	9.217092516	10.07660666	9.580351217	10.43778059	10.75213131	3.294488279	12.25289146	3.759482949	9.854665091	7.682371615	7.834610306	7.015094555	7.420194948	9.454797941	7.669394277	13.04412526	20.89176957	9.904869855	10.04559427	8.499353904	21.31236317	19.51586712	12.76545827	11.68161853	10.22783535	16.9918561	14.76835424	12.69681087	14.24896332	4.190754465	5.082517473	9.32231233	17.31570991	23.20480233	19.21484508	5.468234526	14.06603961	12.05202974	10.93346433	9.111315782	12.90811968	9.20955549	22.24102182	21.31400731	19.97716641	19.04156394	22.76597303	16.64799693	20.77411488	19.72342763	17.34468883	16.53008232	23.10450124	22.65535601	20.77558391	27.53918783	23.54944056	21.26029949	24.6447376	27.24903792	20.94254048	26.99186482	27.39776797	25.72336674	17.21466273	22.04894243	27.83198443	25.59092519	29.51558198	25.4466953	18.53898444	16.64477902	27.36072946	26.4373393	24.52518574	27.22793339	21.44525828	21.33031453	22.21236727	20.47303523	21.6884967	19.52215927	20.65610171	17.13221057	24.6084901	23.04129885
Beauveria bassiana	1.230204308	1.456421094	2.43454217	1.485045981	1.855822524	1.890219278	1.190005666	1.706817316	4.463052593	7.271541364	6.125179231	3.71578373	3.516062836	0.135049239	1.45749683	1.429361234	0.778836118	0.308085357	0.491789985	0.545689234	0.566534888	0.83617801	0.446206592	0.62920298	1.474179525	1.826248955	2.079631798	1.793861399	1.573455686	1.224320353	1.225215393	1.539509771	1.838532273	1.673934607	1.64734913	1.251324091	1.250542965	1.598667365	1.206181879	1.667351962	1.582181325	1.903643472	1.944137371	1.167629326	1.664297594	1.804696131	1.75405091	1.891952539	2.520865625	5.921567077	2.938898989	2.578746533	3.302635121	1.214902415	3.377443541	1.296534732	1.395916314	1.242592463	3.527915001	2.329210389	2.588016389	1.635147849	1.541437838	3.581418125	3.146514133	2.75418956	1.736717279	1.730809781	2.950914616	3.756033636	1.819443505	1.952886166	1.766256161	3.286273964	1.608265899	3.352851748	2.484326249	2.827452966	2.597804007	2.232634194	4.498145375	1.519605934	1.754489851	1.464107293	1.798435518	3.559165623	4.387937208	3.087585429	3.832291874	3.231170188	3.839641794	3.270701962	3.232216392	2.619339099	5.352896727	3.066129701	4.401599777	3.298691007	4.03221894	4.096945244	4.113878975	3.45544493	4.05177428	5.889740648	4.77165197	3.987916867	5.538760275	4.124822998	3.073294635	3.392744168	4.345882565	4.107787257	5.376831141	5.129793575	3.840967861	6.006701311	4.367048092	4.345517181	4.228936248	5.237480974	4.471823014	4.897464468	5.514075925	4.136354307	3.789879562	2.34866562	4.201692277	2.446262229	3.59728431	4.086703767
Grammatophora oceanica	0.408369105	0.220656516	0.174499356	0.434345018	0.305903879	0.254264911	0.347391221	0.358043084	0.146144208	0.334468299	0.126813154	0.099851434	0.09937755	9.72203949	0.233430021	0.079800579	0.384628494	1.056921776	0.641202161	0.362804817	0.278146783	0.14484482	0.396698143	0.669183094	0.086427517	0.052512902	0.077769175	0.094302896	0.034234668	0.074819648	0.029994799	0.069488263	0.044944662	0.075527857	0.059006546	0.058484706	0.060679149	0.049580676	0.03660653	0.040040322	0.081653817	0.071474822	0.087673213	0.079678581	0.046472111	0.070794846	0.053641936	0.060882495	0.076697572	1.255661077	0.806180251	0.185299044	0.534543126	0.102690636	0.12929927	0.393908316	0.571247637	0.152163958	0.124536723	0.0730457	0.057834463	0.390838114	0.387318823	1.083480303	0.478962909	0.350975597	0.161541873	0.111673041	0.094792846	0.389425346	0.157865298	0.130450857	0.341503423	0.943232994	0.728748004	0.755371792	0.060611307	0.049103119	0.098003306	0.790025581	0.229014886	0.039972796	0.056447855	0.074606836	0.042832984	0.273337421	0.446325763	0.133361685	0.346839195	0.249179071	0.389745431	0.584680105	0.304711225	0.287801993	0.523555378	0.347080108	0.374719344	0.257254661	0.496324415	0.403134854	0.548317897	0.447625247	0.403860005	0.411687633	0.600248064	0.202666276	0.438009754	0.224069528	0.226432063	0.271654591	0.430243957	0.52373531	0.253085669	0.290192595	0.31466597	0.61653691	0.256359536	0.228100187	0.180193956	0.152491934	0.249680823	0.150225951	0.177767264	0.10580642	0.390795238	0.166389517	0.10841195	0.105509494	0.248190079	0.070471421
Skeletonema marinoi	1.53930775	0.786872493	1.659541275	1.051268274	1.171756736	0.514501796	1.020283291	0.680690278	1.151191526	1.094819812	0.822952202	1.474694417	0.848076548	0.821723102	0.881811812	0.787479459	0.901274596	0.666430675	0.657361626	1.12259732	0.769160101	0.829481671	0.924231166	1.118723544	1.412509495	2.817248317	2.760801315	2.097135936	1.846341901	1.114454367	1.651749709	1.814854292	1.586192527	0.706209801	1.110021439	2.581774875	3.298689453	1.965168379	1.764704464	1.990809022	1.638107423	1.799312749	2.909342311	1.82757487	1.56714186	1.802740762	1.746766328	1.428102466	0.904258595	0.655461898	0.765471517	0.623048947	0.648698856	0.671840039	0.606049633	0.717832624	0.540338711	0.723830052	0.688812865	0.940947286	1.52136442	0.804148763	0.803695431	0.602740986	1.533168695	0.693608047	0.893503274	0.868546228	0.725661078	0.667312591	0.814320103	0.804562434	0.84236354	0.63486122	0.585684758	0.580351084	0.587536253	0.856578091	0.760428062	0.790795129	0.755589036	3.172685319	2.9343816	1.709348341	2.305429318	0.64472303	0.84991169	0.576991094	0.652596605	0.548586501	0.569369241	0.551023991	0.499067777	0.53851676	0.722093462	0.664054914	0.638031843	0.513597913	0.534211804	0.476078955	0.58440311	0.622680761	0.494667607	0.930908034	0.524534685	0.48958315	0.546318947	0.479509847	0.728370238	0.705637082	0.346207463	0.519571762	0.701203601	0.434066245	0.380659777	0.607605892	0.400353312	0.364360138	0.424160962	0.290238406	0.778175238	0.43619547	0.274516516	0.430380469	0.56474971	0.560903661	0.269921678	0.805352492	0.61154632	0.34991275
Cladocopium goreaui	0.858646622	1.143393631	1.44315703	1.246201348	1.378243169	1.218738853	0.934725657	1.105293752	3.408886646	4.928042528	3.823999461	3.08791597	2.599296578	0.340101481	1.965229208	1.988244337	0.592315022	0.651942975	0.625158997	0.741854772	0.74352796	0.778067559	0.667915736	0.782834199	2.100898704	1.897623236	2.258118777	2.348857437	1.877314107	2.461406567	1.814854149	2.567241549	2.597273268	2.272346944	2.542723235	1.830892352	1.720719773	2.0222459	2.414301864	2.235783038	2.380964566	2.466592668	2.293408073	1.975837514	1.856256999	2.123102013	1.978697626	1.935738286	1.959929548	1.427506275	2.27452754	1.311226649	2.14183425	1.844498117	1.499557296	1.530968477	1.608719469	1.898380254	1.29484228	2.051517638	3.069264737	1.626429737	1.981914967	1.451157938	2.878346313	2.599128105	2.406318117	1.984098172	2.035192701	2.34057808	1.914277731	1.938727554	2.091190147	1.196070002	1.20036182	2.063549515	2.881247726	3.249485542	2.761143796	1.561413367	2.641873088	1.977127376	2.250285371	1.791509206	2.01217	2.198978276	4.065066374	4.427444466	4.245235244	3.840754876	4.084443779	3.48334498	4.047943946	4.105515833	3.37292198	3.97061029	4.295623905	4.182706871	3.925172945	4.423070494	4.281594438	5.156010537	4.151489409	5.067374364	4.421342882	4.231606555	4.908508336	4.539392086	3.714597333	4.631781698	4.604042103	4.404910894	5.417900675	4.289501017	3.79164537	3.398626527	4.187164683	3.828388066	3.9109084	4.099959521	4.622468871	3.804885042	3.345566073	3.756264487	4.248947263	4.301484604	3.289520909	4.265143661	4.338781556	4.158416403
Symbiodinium necroappetens	2.772389991	2.645005715	2.887234456	3.76511537	3.353586967	2.388124096	2.669621088	2.652341636	3.608968858	4.45084269	3.899736234	3.144506257	3.334970671	0.194959037	1.552669575	1.41857583	1.459893894	1.163679885	1.722409179	1.00325795	1.339521128	1.558765065	1.385000326	1.022308825	2.604907536	2.684010076	2.93348174	2.889096552	2.520306346	2.612577406	2.072704547	2.586978893	2.619888754	2.482002463	2.602161345	3.008382308	3.491559688	2.609133997	2.499097361	2.986385464	2.630529797	2.612331592	3.268063825	2.392999838	2.661173801	2.647604825	2.4410481	2.239053169	1.92373676	2.429470111	3.329753214	1.547153915	3.460249818	2.496505955	1.761920579	2.387881487	2.854261474	1.966864287	2.033550064	2.765604159	3.784016594	3.056426564	2.613586445	2.743753381	3.906868846	3.636909798	2.932729063	3.028297043	2.889964078	4.35467821	3.355431375	3.146257554	3.831442318	1.770684084	1.714628466	3.689405891	3.629445389	3.420438614	3.597284823	2.631200216	3.440110787	3.091820432	3.208220899	2.416687374	3.036791922	2.662901394	3.608538547	3.315809305	3.2145846	3.347213121	3.199193521	3.181614469	3.245927969	3.069824029	3.519781715	2.788254438	3.342948156	3.094161966	3.215421882	2.912118541	3.436626905	3.438948949	2.829652635	4.288509307	3.201901074	3.084415517	3.444542052	3.110457529	3.144212534	3.003814146	2.925828257	3.053641896	4.120693253	2.860996743	2.426312541	3.336575641	2.963898721	2.672752292	2.611668133	2.724853886	3.142870881	3.167186099	2.385821915	3.186505702	3.117419055	3.199427504	2.395304868	3.626342161	3.425617608	2.875922838
Symbiodinium sp. CCMP2456	1.572392514	1.890886957	2.186582351	2.678479079	2.345687487	2.110788812	1.503153024	1.902322297	2.738672385	3.765007685	3.101054339	2.419589117	2.579353452	0.103035937	1.429107404	1.199532661	1.32924621	1.10101258	1.222003133	1.267704308	1.272579532	1.690692161	1.254782379	1.277533438	1.964395987	1.535284362	1.702358819	2.047677737	1.222366957	1.693283942	1.331366069	1.994735881	2.092573575	1.385576387	1.78136235	1.232277992	1.159047893	1.291934612	1.558478043	1.493834477	1.589452279	1.835100611	1.790489167	1.617830639	1.414180395	1.886571625	1.406689139	2.111246139	2.143726766	1.22897205	2.326829086	1.77736058	1.979145271	2.040991923	2.315228466	1.821450887	1.711198939	2.06869402	2.222668658	2.398904061	3.457406109	1.871462238	2.327509047	1.662100767	3.584125794	3.835571188	2.578395448	2.486762369	3.030528715	4.471262859	3.024389229	2.466580904	2.904792251	1.397851965	1.376553118	3.751743938	3.416024146	3.568963745	3.749083943	1.864446838	4.233789631	1.408674522	1.608224467	1.345227604	1.498833662	2.41545879	4.784513675	3.966059768	4.150977343	3.73109363	5.146707901	4.007477565	3.929957547	3.874227802	3.902919611	3.846858888	5.423986042	4.55600789	4.577541176	5.281760995	5.099712969	6.319781742	5.0379996	6.234663452	6.043698207	5.451605421	6.093145394	5.678538622	3.774018327	6.489066309	5.541428471	5.242696311	5.526376045	6.040162001	5.049999629	4.413026175	5.495439261	4.888462838	4.504109185	6.057847077	5.583371378	4.796555958	4.643224235	3.562065372	4.252456812	3.510727955	3.290996199	4.432332407	5.925834785	4.222372519
