	DD1_FDSW220008388-1r	DD3_FDSW220008390-2r	DD5_FDSW220008392-2r	DD7_FDSW220008394-1r	DD9_FDSW220008396-1r	DD11_FDSW220008398-1r	DD13_FDSW220008400-2r	DD15_FDSW220008402-2r	DY2_FDME210438600-1b	DY6_FDME210438604-1r	DY7_FDME210438605-1r	DY10_FDME210438608-1r	DY11_FDME210438609-1r	DY13_FDME210438611-1b	DY15_FDME210438613-1r	LYG1_FDME210455382-1r	LYG3_FDME210455384-1r	NB1_FDME210455352-1r	NB2_FDME210455353-1r	NB4_FDME210455355-1r	NB6_FDME210455357-1r	NB7_FDME210455358-1r	NB11_FDME210455362-1b	NB12_FDME210455363-1r	NB15_FDME210455366-1r	WZ1_L1	WZ3_L1	WZ5_L1	WZ7_FDME210455463-1r	WZ10_L1	WZ11_L1	WZ14_L1	WZ15_FDME210455471-1r	XM12_FDME220007446-1r	YC1_FDME220007405-1r	YC3_FDME220007407-1r	YC5_FDME220007409-1r	YC7_FDME220007411-1a	YC9_FDME220007413-1r	YC11_FDME220007415-1r	YC13_FDME220007417-1r	YC15_FDME220007419-1r	ZH1_FDSW220008784-1r	ZH3_FDSW220008786-1r	ZH5_FDSW220008788-1r	ZH7_FDSW220008790-1r	ZH9_FDSW220008792-2r	ZH11_FDSW220008794-2r	ZH13_FDSW220008796-2r	ZH15_FDSW220008798-2r	C1_FDSW202534412-1r	E5_FDSW202534388-1r	E10_FDSW202534389-1r	E20_FDSW202534390-1r	E50_FDSW202534391-1r	E100_FDSW202534392-1r	E150_FDSW202534393-1r	N5_FDSW202534406-1r	N10_FDSW202534407-1r	N20_FDSW202534408-1r	N50_FDSW202534409-1r	N100_FDSW202534410-1r	N150_FDSW202534411-1r	S5_FDSW202534394-1r	S10_FDSW202534395-1r	S20_FDSW202534396-1r	S50_FDSW202534397-1r	S100_FDSW202534398-1r	S150_FDSW202534399-1r	W5_FDSW202534400-1r	W10_FDSW202534401-1r	W20_FDSW202534402-1r	W50_FDSW202534403-1r	W100_FDSW202534404-1r	W150_FDSW202534405-1r	CXD_0801_FDSW210423161-1r	CXD_0802_FDSW210423162-1r	CXD_0803_FDSW210423163-1r	CXD_0804_FDSW210423164-1r	CXD_0805_FDSW210423165-1r	CXD_0807_FDSW210423167-1r	CXD_1001_FDSW210423173-1r	CXD_1003_FDSW210423175-1r	CXD_1004_FDSW210423176-1r	CXD_1007_FDSW210423179-1r	CXD_1009_FDSW210423181-1r	CXD_1015_FDSW210423187-1r	CXD_1201_FDSW210423188-1r	CXD_1202_FDSW210423189-1r	CXD_1203_FDSW210423190-1r	CXD_1213_FDSW210423200-1r	CXD_1214_FDSW210423201-1r	CXD_1215_FDSW210423202-1r	CXD_0204_FDSW210423206-1r	CXD_0209_FDSW210423211-1r	CXD_0210_FDSW210423212-1r	CXD_0213_FDSW210423215-1r	CXD_0214_FDSW210423216-1r	CXD_0215_FDSW210423217-1r	CXD_1401_FDSW210423218-1r	CXD_1402_FDSW210423219-1r	CXD_1408_FDSW210423225-1r	CXD_1412_FDSW210423229-1r	CXD_1414_FDSW210423231-1r	CXD_1415_FDSW210423232-1r	CXD_1604_FDSW210423236-1r	CXD_1609_FDSW210423241-1r	CXD_1610_FDSW210423242-1r	CXD_1611_FDSW210423243-1r	CXD_1612_FDSW210423244-1r	CXD_1613_FDSW210423245-1r	A1-20-normal	A3-20-normal	A5-20-normal	B1-20-normal	B3-20-normal	B5-20-normal	C1-20-normal	C3-20-normal	C5-20-normal	A1-40-normal	A3-40-normal	A5-40-normal	B1-40-normal	B3-40-normal	B5-40-normal	C1-40-normal	C3-40-normal	C5-40-normal	A1-60-normal	A3-60-normal	A5-60-normal	B1-60-normal	B3-60-normal	B5-60-normal	C1-60-normal	C3-60-normal	C5-60-normal	A1-80-normal	A3-80-normal	A5-80-normal	B1-80-normal	B3-80-normal	B5-80-normal	C1-80-normal	C3-80-normal	C5-80-normal	A1-100-normal	A3-100-normal	A5-100-normal	B1-100-normal	B3-100-normal	B5-100-normal	C1-100-normal	C3-100-normal	C5-100-normal
Pseudolycoriella hygida	2.304823174	2.531239525	2.476116565	1.923590079	3.359719621	2.402328434	2.021399847	1.13551383	0	0	0	0	0	0	0	4.607923753	7.485218567	0.500526472	0	0.410756564	0.459471499	0.649110127	0	0	0	0	0	0	0	0.558094624	0.753036014	0.50287381	0.747718981	1.579778702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.713026932	1.584793764	2.215572962	3.338935828	3.286785856	3.462916875	3.030071918	2.98792248	3.387822884	2.62124881	2.81428313	2.939132421	2.930081071	2.009136269	2.539997758	1.387129258	3.762329235	3.922484902	2.113493789	3.390797928	2.382089674	4.264211667	4.021093146	3.031678887	5.190711911	5.558614095	15.55117585	17.16959442	9.866507309	7.4286983	8.406025191	4.631260112	3.84388359	6.749591573	10.86935259	4.587897712	4.847482531	4.234615226	3.761870295	7.571977651	4.114703794	3.790442536	4.172321177	5.29180478	5.00220781	4.484311433	3.458353298	2.463436544	2.974927647	10.52962518	12.19002639	10.97026636	2.788702169	3.550946551	3.83850065	15.61222704	10.41303587	2.321263293	2.264421547	2.578231802	2.223055372	8.395185917	4.210399876	4.66474001	4.421486039	5.432613687	4.515354259	4.970597377	3.851665618	3.811429592	4.330021878	4.658725282	5.178782281	3.42883518	4.413608834	2.542443936	4.593631134	4.374252309	4.508834927	3.663356342	2.440185204	2.580603785	4.028914722	3.478828748	5.142650675	3.502070915	2.703841119	4.636582968	4.599844289	2.715765355	2.96482444	3.624435117	2.496575899	2.552332971	1.95719683	2.789021193	2.948952171	1.770163153	2.128144435	2.493350547	3.865019267	3.954885398	1.924577415	3.136489009	3.286284408	2.548404833
Planoprotostelium fungivorum	1.710130657	0.713574649	0.861043919	0.838600306	0.567185467	0.4313727	1.60949089	0.412538855	0.294628854	0.176193617	0.241546064	0.263341819	0	0.244953936	0	0.251429196	0.698095595	0	0	0	0	0	0	0	0	0	0	0.16593029	0	0.224851489	0	0.20830356	0	0	0.226956435	0.274666917	0	0	0.198327708	0.191084261	0.365942289	0.277331167	2.204617322	0.910786797	1.658710217	1.334986206	0.847484419	1.193539526	1.588576735	1.35248152	0.62957481	0.761815993	0.947874368	0.767279965	1.698240462	1.025037759	1.577595004	0.655873926	0.948716814	0.482516224	1.169593768	0.955707231	0.781004086	0.692317728	0.715341639	0.552058723	0.46620154	0.573541284	0.697431449	0.616416282	0.274177837	0.561270403	0.312306562	0.534137583	0.436762351	0	0.54891	0	0.225348155	0.18850546	0.14439982	0.461818841	0.185097977	0	0	0.252422333	0.638259198	0.244592089	0.32710524	0	0.744058554	0.473915	0.310200472	0	0.786110093	0	0.237803847	0	0	0	0	0.747984118	0.379523874	0.74675433	1.364033537	0.487913255	1.022864889	0.660480114	0.836259897	0.554194733	0.784106827	0.266351437	1.06071162	1.253821005	1.39552503	1.2659938	1.482533185	2.379312552	0.731786045	0.982657726	1.347104516	1.692672663	1.423603624	1.501492681	1.389955933	1.665391367	1.709695518	1.621798361	1.538600883	0.887395663	1.779835081	1.018539257	1.698425693	1.363038486	0.750372848	1.466611238	1.842334954	1.457639889	1.109209707	1.839509916	1.161393334	1.423426292	1.399977375	0.902540827	1.041808625	1.819918095	0.831014661	0.721630898	1.510681447	0.668790936	1.189352022	1.13698616	0.943789571	0.804377627	1.274921823	1.049320784
Anopheles melas	0	0	0	0	0	0	2.005608693	0	0	0	0	0	0	0	0	5.848451149	16.01033148	3.346259499	0	4.478267421	3.96828663	6.464464287	6.776085531	2.519761942	3.301975909	11.76218685	13.13047793	14.36572747	11.33675316	6.284602057	9.195517852	8.385924566	7.731741324	1.876100292	0	0	0	0	0	0	0	0	1.482855659	0	1.022910437	0	0	0	0	0	30.12468669	34.58357108	30.06425179	32.55144672	31.70724423	43.68542787	37.92500446	40.26172784	40.02790832	28.63726879	42.6295656	28.51709166	29.94436799	35.59779327	38.84220823	36.57283792	37.57932032	34.67502396	33.84403773	33.98695215	31.58025151	29.15888446	31.55486405	24.46697276	26.60079221	8.386667384	8.645858014	5.028353636	6.820107095	15.3689474	5.504290414	15.56876931	15.69341797	14.62436301	3.361943941	9.049617629	27.06926444	17.68694842	22.98875944	10.15316694	15.35025355	16.57857135	19.39855336	18.13239047	7.269288608	10.8493978	19.11490607	17.90809382	17.19831613	4.727382292	12.48797957	8.42317937	28.75417592	22.49220019	24.72319409	14.51617985	3.778727549	23.94732608	22.35310965	19.8098414	22.86884412	9.123778987	23.34200229	52.86532572	47.1215528	38.53434931	22.57645748	25.59984169	48.5038641	50.29001095	21.76903496	41.99310028	25.69429819	47.8659437	22.39436623	22.7931025	20.36316257	56.12732584	24.8002727	23.01267816	23.24215718	26.00375436	26.01033626	28.98063961	41.74835059	39.63845988	24.58254329	25.63269779	33.43091196	28.2209507	38.21539315	20.79017039	23.45289655	24.26131512	35.79597841	26.25364762	41.22038187	21.69495197	24.9716011	35.25897724	37.23255969	58.3692253	27.63852971	69.87104422	53.40576164	47.95057703
Vannella robusta	1.788067367	1.425105446	2.680367872	2.111531788	1.961512578	1.656126316	2.422967236	1.210731286	0	0	0	0	0	0	0	1.364000594	1.688434403	0.249749767	0	0.311441561	0.23330692	0.297754665	0.318151992	0.62565673	0.323858081	0.645443885	0.901047638	0.805510718	0.583033668	0.638298236	0.639184894	0.79493292	0.316054109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.977041309	1.561717631	1.797442246	1.9774251	1.609506902	1.559359709	1.394124809	1.620281306	2.084602031	1.340113463	2.064604031	1.659453598	2.02621252	1.601027765	1.729662228	1.568438263	1.613854788	1.531032259	1.715264411	1.504310919	1.274561862	1.182403662	1.291919821	1.445357197	1.2827853	0.948146527	2.044851518	1.05603607	1.454653048	1.632086182	0.825632326	0.548429872	1.19983445	1.609349357	0.442102941	1.272265025	1.966846917	1.03472935	1.702731934	0	1.532873344	1.196614227	1.05673338	1.241673298	1.400527533	0.262994784	1.259011462	1.064877739	1.024142825	0.25901354	0.908381613	1.221550509	1.33956422	1.670195628	1.649412014	0.608028867	1.377491246	1.022334549	1.073691867	1.202584844	0.781131692	1.797122538	2.292198678	3.216271813	3.18623235	3.008846229	2.502171861	2.425156224	3.345926408	3.147698121	2.603955177	2.950351986	3.363511335	3.093124487	2.500294505	4.422956915	3.511305256	4.287548259	3.643685038	2.812012508	3.456390087	2.791885167	3.916654269	3.081746551	2.500104126	3.750065027	3.680438776	3.424665602	3.551295523	3.178467032	3.216761985	2.572356183	3.036829259	3.172228547	2.34795687	2.992381045	4.235601824	1.425647132	1.552837485	1.89030987	3.544485864	3.383706374	2.043020048	4.654443205	3.384329204	2.518222609
Anopheles maculatus	1.63395929	1.237646799	2.907695983	1.942405812	2.337227096	1.219442516	1.62056637	0.552949258	0	0	0	0	0	0	0	3.064397852	3.831868218	1.45885159	0	1.649996774	1.469257349	1.915523004	1.700452026	1.004582996	1.539287814	5.494563735	5.311180639	5.748451136	4.160298229	2.804399519	4.507540061	4.482162371	3.497249619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.634625235	9.941711286	10.50560741	11.84532865	11.03742393	16.80711631	10.81932208	10.62936545	12.79681831	9.467756325	17.90767183	8.786283008	10.64832968	11.99311143	12.96577955	11.98290564	11.3655131	10.97588387	11.00906405	11.04656802	10.17475487	10.65288853	10.70951248	9.75835048	8.180781245	6.26232475	9.059071042	4.008061216	10.57210552	9.775414922	4.731566581	8.626471878	7.604937083	7.878138556	3.895278872	6.445566087	11.59466719	6.81249121	8.414925868	6.653865693	7.539081301	8.902217631	9.164675209	7.09799208	5.70059594	4.40453107	8.031528648	6.838337923	6.541052045	4.770719931	4.980005616	6.203082833	9.754326539	8.653495731	8.71681112	5.20311631	6.527225343	7.435942881	9.327364333	7.883876762	8.021478729	9.859369986	12.66578189	16.6518347	16.1427613	13.08564449	11.99378172	10.43777688	16.02723906	16.32584398	9.719133445	17.01603969	11.7615453	15.40869015	9.95153856	10.22805586	10.20763062	17.68833893	9.613203413	13.49306636	12.05106484	9.634763972	9.470169702	10.07704519	16.65919113	15.19259344	10.47382025	10.1754394	13.47598577	11.78266376	13.5027448	8.332534611	7.555229752	11.0191182	11.14936634	10.37927042	16.1215272	7.94368213	9.821238737	12.28239265	15.0474414	18.4615598	9.445390317	22.72062975	14.68129573	13.9590495
Bemisia tabaci	0	0	0	0	1.596902937	0	1.269978399	0	0	0	0	0	0	0	0	3.933621146	8.466379027	2.507201759	1.140398089	3.729461041	3.567547261	2.737376541	2.490753244	2.474523425	3.147162974	5.388617211	7.816196876	7.226690292	4.238648952	3.105320923	4.281135478	5.948368359	2.498455557	1.488461363	0	0	0	0	0	0	0	0	1.647259336	0	4.692693807	0	1.91122781	1.590714861	2.439902756	0	12.416884	12.776568	16.13113641	15.94234769	13.25485923	18.02453599	15.18793567	15.27518527	19.47440902	11.09414454	19.52243405	12.03172962	15.62513909	15.37034464	17.1226258	15.06824489	15.52383022	14.96440958	16.88764725	15.58613364	13.60414525	14.1566644	15.40478597	10.19025525	12.72986462	4.656513529	3.916208224	4.435355984	2.594118777	7.701322242	2.476133982	7.431043313	6.386761665	7.888857114	2.095756137	3.679947196	11.88016843	6.140966001	11.22640996	6.045251358	5.460919293	7.896707719	10.50453611	8.371942625	2.287687891	3.732926826	9.938957901	9.551282235	7.108151326	2.711933804	5.150891983	4.164877543	15.1079645	13.77319403	12.20276248	6.255519346	2.949425471	11.98357051	12.56963509	11.76877545	8.977472927	4.694227633	12.973095	23.79574286	19.67193953	18.54293773	10.91212248	10.23813729	21.96159992	22.7221011	9.419574402	19.2433075	11.55057468	22.08590871	10.69128149	9.908511833	8.374809978	22.01987207	10.23363106	10.43646221	11.29405088	10.83931921	12.0556694	13.26406887	20.793038	21.59955024	10.9203668	11.41078406	14.47570492	9.451418162	18.24278589	8.341749765	10.84165531	9.491946032	15.50201437	9.391099062	20.69762835	11.18485987	10.92904578	16.09032179	16.20424787	27.4256306	10.25264657	32.14413378	23.25875188	22.4035024
Rhodnius prolixus	8.026732322	10.9167621	20.72201202	15.42597985	17.07756747	10.989641	7.779423727	9.596411458	0	0	0	0	0	0	0	28.70434779	37.17787716	4.347513637	2.244410214	2.624471512	2.752004151	5.040049652	0	2.346197237	2.326962433	5.285405609	4.928034579	5.679111633	6.614547413	4.11001615	6.391197554	4.993302857	8.214192427	6.362255522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.28545955	6.065055082	7.725274759	12.83967728	6.762937507	6.78257708	3.855949937	13.20351187	10.85238774	9.940941759	9.595547653	4.772678783	7.636347134	7.428838465	9.959967421	9.784931186	15.05177863	13.35472077	9.351351359	8.811079844	8.053598077	9.336874966	9.409213414	9.011487575	10.73227142	3.359985051	9.696947677	4.535165259	8.171731582	11.65278017	7.272581713	7.759221533	11.48342143	12.87202224	9.546918425	12.43797638	22.73238251	9.443916948	12.92422364	8.517166084	22.78749834	21.70868418	15.43412016	10.04051497	11.12030754	17.63767496	13.89887364	14.81038245	15.83692671	7.13156597	6.803567342	13.40974104	18.13650147	19.08273294	14.22063224	9.82096366	17.43380664	8.587850926	12.61887329	10.08965138	13.7226531	14.55457884	22.06425077	19.53868114	17.2420354	17.8252622	17.87897607	11.53455483	20.96571356	14.2005157	23.39390833	15.94651469	17.99337819	16.76120727	15.89154596	17.77170553	17.41962757	18.70432004	19.11768775	30.76164382	20.66733437	22.55809657	19.85003679	21.32686739	16.95931977	20.51899167	19.29138778	21.36123011	39.94365444	21.9200488	14.81648447	10.25644117	22.60809785	21.16468231	21.66495638	23.19540363	22.01461099	27.62831021	20.75294638	19.06379258	19.58611194	17.87281228	20.32973568	21.50904248	22.59124994	21.97278041
Rhynchophorus ferrugineus	5.311928417	6.512826286	10.65037984	6.643567604	7.403852779	6.391629699	7.667275046	5.477838788	0	0	0	0	0	0	0	13.32641386	19.97409481	2.488082056	0	1.878916593	1.578826682	1.811135861	1.402265635	1.318561784	0	2.463241295	2.419006224	3.736149245	2.512317682	2.701362209	3.103829797	2.226043934	4.275543571	1.993878307	0.479440488	0	0	0	0	0	0	0.563654576	0	0	0	0	0	0	0	0	5.318983154	3.331172447	3.485791634	4.898923062	4.623470286	2.962542784	3.030190947	5.81170184	4.62843844	3.526994878	4.206911898	3.346751086	3.698324826	3.674586491	4.588160634	4.550990675	4.314460253	4.940741337	4.215589735	4.754199327	3.439767754	4.704754571	4.131747039	4.810671542	5.129091766	1.412632124	3.66326365	1.351096634	3.836874768	3.964945557	2.811206251	2.839683901	4.471570654	4.98199615	2.807321202	6.253065846	10.88722141	3.268798386	4.477628983	3.027234225	9.947979665	9.030076105	5.498908353	4.914290741	6.791400901	7.320669761	4.898317952	4.924468686	5.572377366	1.368974015	1.949254306	6.976581514	8.835994375	8.554577639	8.945020133	3.107588228	6.904843687	4.042532512	5.180954799	3.898081298	6.008272097	3.77214141	9.950366171	9.225142112	8.090755355	6.874785002	9.438323885	5.44493081	7.295900967	5.756420397	7.570789061	6.412576838	7.95367478	7.214877574	6.149568136	6.315636735	8.116900422	7.286522342	6.705127595	12.19256057	6.835477012	7.751392718	9.01703555	7.802258186	6.70723781	6.836488184	8.873115356	8.222400942	13.49873758	8.521736057	5.156855165	5.114028522	6.823074072	8.433577032	7.452169888	9.644073053	6.409336277	9.42762562	7.574635439	7.602434866	9.552310537	6.38914087	5.835089412	7.104310614	8.743465757	6.628993213
Oppiella nova	0	0	1.154705386	0.85722691	0	0	0	0	0	0	0	0	0	0	0	2.623065856	3.169274645	0.765800306	0.322480543	1.058686705	0.830188573	1.109740235	0.817281549	0.999489246	0.877836137	0.858358325	0.596416616	1.126954516	0	0.705793389	1.433867889	0.756435251	0.680345561	0	0.730423876	0.470522724	0.372846981	0.412855471	0.349000359	0.484048421	0.343335713	0.56526705	0	0	0	0	0	0	0	0	1.109630104	1.400716489	2.320608197	0.765250211	1.204194062	0.887592721	0.492344159	2.156438003	0.925902297	0.607389631	1.041108283	0.44154036	0.522632936	0.598573737	0.569660085	1.018058618	0.773720672	2.334817496	1.299991211	0.992552167	0.790120697	0.79482418	0.728503282	0.90734926	2.794084739	15.93129787	15.58525543	3.503765933	20.84564929	14.84770767	14.90874657	5.659673019	4.699384472	13.4930725	8.687895319	21.12186321	8.688783629	11.79514069	10.44538577	7.444027262	9.753785042	11.98946733	8.167843479	13.39560578	24.39278848	11.3786072	1.934320412	1.593576672	6.034720797	1.962996842	2.162859991	12.96673971	1.792209551	2.122401506	2.45294774	4.84737002	24.17141134	1.61387159	3.974447246	2.917466896	2.387232432	11.6749001	17.29326465	19.14626562	18.49943633	14.99892994	18.86957336	18.52776769	11.22156034	16.00202064	22.71226821	24.32417978	11.21591187	10.54519184	12.65803946	6.945210456	11.56539898	14.25869205	12.99072253	12.48703106	8.268134446	5.896343856	8.642587807	6.998768392	18.20256894	7.860507132	4.775316795	11.51795744	7.050832541	6.802680823	8.155799449	11.33371946	5.478963077	7.94688757	6.478568215	6.175806327	3.668055648	8.409887639	6.776936504	11.43834277	16.36304883	10.28935475	7.479331165	7.054611262	6.985136662	8.446653233
Timema californicum	5.534612829	3.791837364	10.88774597	6.272825333	8.347466741	6.372133368	5.093194585	5.55644611	0	0	0	0	0	0	0	13.03165593	14.21039241	0	0	0	0	0	0	0	0	2.566942895	2.242389973	4.080840876	3.237138419	3.54106644	2.798405168	3.238996786	5.592335966	5.349043095	0	0	0	0	0	0	0	0	1.14662268	0.652283776	0.78196312	1.208446182	1.111753878	1.021538915	0.806169783	0.588811707	6.760900437	7.555641196	6.199056501	8.646082313	5.221155677	6.459595612	4.205402286	7.5461696	10.14801256	6.918672787	6.934040033	5.429858968	4.901789378	6.020364519	7.274565938	6.952034778	7.819865572	7.606090775	7.869298481	6.929498538	7.290530232	7.95354777	7.590666583	6.877110744	6.142183888	3.445464206	8.543127589	1.644599354	7.818032147	8.379403831	5.374579762	6.56443438	7.397768663	8.191153434	3.714518253	8.856422761	9.729383997	6.736870937	7.833345179	4.887205259	10.01020346	8.573265945	7.611182036	9.266962255	10.14301954	8.654752646	8.186781038	8.458707486	10.30209097	24.51288581	19.49586142	18.00686403	10.44908904	8.62522644	7.967084601	5.21569106	8.497662975	5.80914994	7.215461881	6.391683268	8.481402939	9.61290784	14.86928118	14.13831209	13.90215816	10.15246945	10.28896578	7.328609665	11.84675346	12.60187528	15.58669927	11.51946767	11.1786871	12.91326083	12.00976317	9.986760128	10.36929776	11.16501758	9.93498613	16.46873782	11.54313488	11.31103913	12.37728062	11.20275862	13.21924651	12.36865393	9.349574179	11.50727864	18.13970436	10.10695543	10.97754166	7.305352116	10.82304626	11.32966908	12.86676119	10.30748866	14.63618362	17.93872873	10.97130809	14.72293178	12.92306383	13.88101972	11.20868846	17.95607284	13.80595228	13.15229965
Habropoda laboriosa	3.468849085	1.204395145	1.44477156	3.114394636	1.093481295	1.146633653	1.255747511	3.539755177	0.096806442	0	0	0	0	0	0	1.917959274	1.194487697	0	0	0	0.219965501	0.142659033	0.755730805	0.683481348	1.085080883	0.333798359	0.613226077	0.228517269	0.576277087	0.180639552	0.768601443	0.464676403	0.34720188	16.23920116	0	0	0	0	0	0	0	0	0	0.286476579	0	0	0.227283936	0.158982526	0	0	2.052535747	1.973344662	2.63943873	1.418891846	0.802936237	0.907376315	1.133966626	1.53125919	0.971988789	1.727894353	0.804181915	1.380229921	3.371914594	1.417309227	1.256996415	2.259192359	1.72092437	1.72739524	2.566096807	1.125008924	1.855829513	1.65893522	1.683044095	1.472691542	1.095431544	6.68043929	11.36868877	1.828631622	7.309157452	1.569802911	2.545698652	2.257601996	3.636113849	1.123637372	1.632496885	3.040557932	2.173105131	5.583380453	3.9507665	3.866899727	2.673778129	4.077887149	3.7734579	4.577413327	2.378240019	3.4541917	2.645914433	3.145733018	5.035256417	5.060211949	2.541980912	3.694888391	1.353667308	2.511467048	2.769463528	2.061804006	2.272238029	4.366168183	3.076552973	2.895323919	3.103631296	3.135503785	3.119192769	2.909565631	3.227554142	2.569258705	4.104172642	5.434973249	1.27518164	1.723675973	6.452553453	1.952590173	2.736764519	2.283445015	3.259619589	0.989860349	2.334070764	3.359332792	1.475794688	0.755979582	2.398126229	1.736978388	2.300444312	1.758175245	2.159649978	1.333340226	1.317054681	2.452740936	0.77193873	2.36098699	1.204857141	6.667828344	1.359791914	1.508491568	1.350238468	1.990147685	0.690864566	1.311320393	1.326296457	2.243354552	2.078617009	0.884367399	1.272066475	1.105350763	0.948391157	1.17511667
Pycnococcus provasolii	0	1.132301294	1.704100698	0.910593123	1.329031887	0.968187028	0.687259973	0	0	0	0	0	0	0	0	0	0	3.702211482	1.63124141	3.543413747	3.807819491	3.893958309	3.513241604	2.966481576	2.545669988	2.936651839	3.175325509	3.672695213	4.455092215	1.627186601	2.417604087	2.241608617	6.596753644	0	1.277302286	1.352187973	1.762174608	1.850282315	3.027855368	2.35221961	2.858340939	2.87570998	0	0	0	0	0	0	0	0	1.974529487	1.553262069	2.146621033	1.746198706	1.416018335	2.820749671	2.49383036	1.710237427	2.105337296	1.556986867	2.961325616	1.1141115	0.659096689	1.254787677	1.771054551	1.878863623	1.234017042	2.129310431	0.885163222	1.634811783	1.712565791	1.029559352	1.188897272	1.431779131	1.144867557	0.580543841	3.588282143	1.128449605	0.812985291	1.541086604	0.647929726	1.635229411	0.84103647	2.349280819	0.463466463	0.691888564	1.07674486	1.337049649	1.664872345	1.316927875	0.969327087	1.130741963	1.408109102	1.88038521	0.542880916	0.69307385	1.280228821	1.782632428	0.889591658	1.073032543	1.221102603	1.024203936	2.719866718	1.049168373	0.840706782	1.141223126	1.402673558	0.869169589	1.054496375	0.466498174	0.954185214	1.685387947	1.86109333	2.561885391	2.240342623	1.874023453	1.698392521	1.127960997	1.559787268	2.619240647	2.722716367	2.270824757	1.189301847	2.684007101	1.978507622	0.990554232	2.015124178	1.997161551	2.229169429	1.355809996	1.793315729	1.403748353	2.774287351	2.020767452	2.037732983	2.638349149	1.938241728	1.701044263	1.853421673	0.579597523	1.991697803	0.780239573	2.531684443	0.966916567	1.155825478	0.459826675	2.856086603	1.073118062	1.53691419	2.0433253	2.312716845	1.552694754	1.544532169	1.875448316	1.398137569	1.476160726
Notodromas monacha	0.421058809	0.77626533	0.722233183	0.674740156	0.653518339	0.341576975	0.371536725	0.441912713	0	0.14330488	0	0	0	0.74970611	0	2.710290869	1.354227553	1.012799484	0.327312753	0.91045736	1.266263986	0.858782482	0.902272009	0.919687744	1.044222547	0.818270211	0.642336911	0.942293648	0.494719969	0.716029244	0.874288885	0.486308931	0.84611296	0.331975827	0	0.137712646	0	0	0	0.148681625	0	0	0	0	0	0	0	0	0	0	2.385147458	2.39527719	2.800287797	2.609296135	1.476827794	1.91297266	1.625189294	2.247574358	2.481565977	0.95977267	2.343053083	2.359295987	2.569932114	1.932462972	1.870366865	1.858886208	2.68849629	2.010150187	2.894239726	1.204604699	0.998051137	3.436328222	1.824426973	0.674410901	1.123764219	5.864216641	4.071094954	1.398838626	4.968878737	3.173738809	1.725866425	6.67065922	5.855497024	2.860525824	1.592346364	3.945758417	3.973870568	11.06228093	7.124315035	2.403117341	5.268347375	7.904081413	6.437164585	5.877877456	3.88443253	8.902081733	7.005686558	5.593960956	8.672311625	0.948150758	3.711137481	1.453140497	3.064661758	3.127758679	4.03176774	3.41197606	1.331203876	2.357048907	1.814849736	2.374478211	2.456381524	1.313165657	1.798543955	1.563472311	2.102889727	1.281130558	3.885571442	1.511596998	1.893117444	2.270765745	3.067147765	2.860181198	2.98113613	1.411689295	2.31310079	3.015462382	1.692457843	3.623838253	2.012202311	2.156208252	3.260896994	2.326202388	2.98319707	2.32241055	1.851919603	2.015989141	2.358915722	3.005203962	1.071168705	2.080279023	1.491937007	2.573057864	2.447320766	3.500465146	1.246479969	1.795837813	1.615719509	1.087494073	1.277687956	1.475084382	1.932092131	1.300846538	1.091296568	1.912843845	2.203903624	1.62096895
Daphnia magna	17.3748798	17.55729256	19.47551848	36.02364173	26.61526358	20.33067577	22.65920661	23.66950328	0	0	0	0	0	0	0	9.058673285	10.4369311	2.316650242	0.673326958	1.568422672	1.927921955	1.778382008	1.643352098	1.071935159	0.711681085	1.96487281	1.878541255	3.039172438	2.202885066	2.098670683	2.929161317	2.446236141	2.670627236	0.386533378	3.208463749	2.156754495	3.360276161	2.795787784	2.225567567	3.673515809	2.680352125	1.696452957	0	0	0	0	0	0	0	0	3.597881768	2.738456915	2.090083223	2.672378442	2.251208843	1.880796759	1.307185282	3.930556414	3.353497434	3.121168612	2.817738549	1.451541833	2.151555728	2.833575708	3.754355127	3.361309053	5.169443373	5.309860016	5.096363877	2.972208111	3.916151571	5.062784708	4.378440761	3.21089741	5.454668472	1.905408056	1.096533206	2.109457003	2.194156969	6.553100401	4.22344523	6.266120694	4.723536208	3.974800981	3.646731954	7.147126191	10.72471211	6.222376198	6.020232957	4.024087465	6.182422481	9.115265268	8.709320053	4.775289313	11.64310269	14.38296831	14.99684746	13.70024066	12.25133368	4.721122783	3.370409851	13.79380114	16.39414924	9.259754793	6.74852163	2.737273852	7.855562711	3.73217824	3.810026057	4.509041881	3.915626277	3.571427715	6.175268411	6.819036089	4.574007967	4.301226053	4.641097788	3.469887558	5.007538596	4.141629995	4.317231228	4.361233258	4.019755176	4.567961221	4.391191618	3.502943224	4.684096316	7.036184974	4.446108966	7.850779194	3.931250687	3.949673552	6.12446715	4.958981713	5.458897913	6.21956978	3.677071198	4.583008617	6.615332095	4.606527085	2.370962973	3.983227207	2.72152891	4.155893552	3.822795148	4.292006745	4.495073397	5.146950699	5.25658355	5.278345755	5.521153811	5.435013146	3.091243773	8.369996691	8.747255211	4.101051292
