	DD1_FDSW220008388-1r	DD3_FDSW220008390-2r	DD5_FDSW220008392-2r	DD7_FDSW220008394-1r	DD9_FDSW220008396-1r	DD11_FDSW220008398-1r	DD13_FDSW220008400-2r	DD15_FDSW220008402-2r	LYG1_FDME210455382-1r	LYG3_FDME210455384-1r	LYG5_FDME210455386-1r	LYG6_FDME210455387-1r	LYG7_FDME210455388-1r	LYG11_FDME210455392-2r	LYG13_FDME210455394-1a	NB1_FDME210455352-1r	NB2_FDME210455353-1r	NB4_FDME210455355-1r	NB6_FDME210455357-1r	NB7_FDME210455358-1r	NB11_FDME210455362-1b	NB12_FDME210455363-1r	NB15_FDME210455366-1r	SY3_FDME210455399-2a	SY7_FDME210455403-2a	SY9_FDME210455405-2a	SY11_FDME210455407-1r	SY12_FDME210455408-1r	SY13_FDME210455409-2a	SY15_FDME210455411-2a	WZ1_L1	WZ3_L1	WZ5_L1	WZ7_FDME210455463-1r	WZ10_L1	WZ11_L1	WZ14_L1	WZ15_FDME210455471-1r	YC1_FDME220007405-1r	YC3_FDME220007407-1r	YC5_FDME220007409-1r	YC7_FDME220007411-1a	YC9_FDME220007413-1r	YC11_FDME220007415-1r	YC13_FDME220007417-1r	YC15_FDME220007419-1r	ZH1_FDSW220008784-1r	ZH3_FDSW220008786-1r	ZH5_FDSW220008788-1r	ZH7_FDSW220008790-1r	ZH9_FDSW220008792-2r	ZH11_FDSW220008794-2r	ZH13_FDSW220008796-2r	ZH15_FDSW220008798-2r	C1_FDSW202534412-1r	E5_FDSW202534388-1r	E10_FDSW202534389-1r	E20_FDSW202534390-1r	E50_FDSW202534391-1r	E100_FDSW202534392-1r	E150_FDSW202534393-1r	N5_FDSW202534406-1r	N10_FDSW202534407-1r	N20_FDSW202534408-1r	N50_FDSW202534409-1r	N100_FDSW202534410-1r	N150_FDSW202534411-1r	S5_FDSW202534394-1r	S10_FDSW202534395-1r	S20_FDSW202534396-1r	S50_FDSW202534397-1r	S100_FDSW202534398-1r	S150_FDSW202534399-1r	W5_FDSW202534400-1r	W10_FDSW202534401-1r	W20_FDSW202534402-1r	W50_FDSW202534403-1r	W100_FDSW202534404-1r	W150_FDSW202534405-1r	CXD_0801_FDSW210423161	CXD_0802_FDSW210423162	CXD_0803_FDSW210423163	CXD_0804_FDSW210423164	CXD_0805_FDSW210423165	CXD_0807_FDSW210423167	CXD_1001_FDSW210423173	CXD_1003_FDSW210423175	CXD_1004_FDSW210423176	CXD_1007_FDSW210423179	CXD_1009_FDSW210423181	CXD_1015_FDSW210423187	CXD_1201_FDSW210423188	CXD_1202_FDSW210423189	CXD_1203_FDSW210423190	CXD_1213_FDSW210423200	CXD_1214_FDSW210423201	CXD_1215_FDSW210423202	CXD_0204_FDSW210423206	CXD_0209_FDSW210423211	CXD_0210_FDSW210423212	CXD_0213_FDSW210423215	CXD_0214_FDSW210423216	CXD_0215_FDSW210423217	CXD_1401_FDSW210423218	CXD_1402_FDSW210423219	CXD_1408_FDSW210423225	CXD_1412_FDSW210423229	CXD_1414_FDSW210423231	CXD_1415_FDSW210423232	CXD_1604_FDSW210423236	CXD_1609_FDSW210423241	CXD_1610_FDSW210423242	CXD_1611_FDSW210423243	CXD_1612_FDSW210423244	CXD_1613_FDSW210423245	A1-20-normal	A3-20-normal	A5-20-normal	B1-20-normal	B3-20-normal	B5-20-normal	C1-20-normal	C3-20-normal	C5-20-normal	A1-40-normal	A3-40-normal	A5-40-normal	B1-40-normal	B3-40-normal	B5-40-normal	C1-40-normal	C3-40-normal	C5-40-normal	A1-60-normal	A3-60-normal	A5-60-normal	B1-60-normal	B3-60-normal	B5-60-normal	C1-60-normal	C3-60-normal	C5-60-normal	A1-80-normal	A3-80-normal	A5-80-normal	B1-80-normal	B3-80-normal	B5-80-normal	C1-80-normal	C3-80-normal	C5-80-normal	A1-100-normal	A3-100-normal	A5-100-normal	B1-100-normal	B3-100-normal	B5-100-normal	C1-100-normal	C3-100-normal	C5-100-normal
Daphnia magna	17.3748798	17.55729256	19.47551848	36.02364173	26.61526358	20.33067577	22.65920661	23.66950328	9.058673285	10.4369311	7.923672949	12.11467878	14.96187319	12.00803965	8.846412583	2.316650242	0.673326958	1.568422672	1.927921955	1.778382008	1.643352098	1.071935159	0.711681085	0	0	0	0	0.699051256	0	0	1.96487281	1.878541255	3.039172438	2.202885066	2.098670683	2.929161317	2.446236141	2.670627236	3.208463749	2.156754495	3.360276161	2.795787784	2.225567567	3.673515809	2.680352125	1.696452957	0	0	0	0	0	0	0	0	3.597881768	2.738456915	2.090083223	2.672378442	2.251208843	1.880796759	1.307185282	3.930556414	3.353497434	3.121168612	2.817738549	1.451541833	2.151555728	2.833575708	3.754355127	3.361309053	5.169443373	5.309860016	5.096363877	2.972208111	3.916151571	5.062784708	4.378440761	3.21089741	5.454668472	1.905408056	1.096533206	2.109457003	2.194156969	6.553100401	4.22344523	6.266120694	4.723536208	3.974800981	3.646731954	7.147126191	10.72471211	6.222376198	6.020232957	4.024087465	6.182422481	9.115265268	8.709320053	4.775289313	11.64310269	14.38296831	14.99684746	13.70024066	12.25133368	4.721122783	3.370409851	13.79380114	16.39414924	9.259754793	6.74852163	2.737273852	7.855562711	3.73217824	3.810026057	4.509041881	3.915626277	3.571427715	6.175268411	6.819036089	4.574007967	4.301226053	4.641097788	3.469887558	5.007538596	4.141629995	4.317231228	4.361233258	4.019755176	4.567961221	4.391191618	3.502943224	4.684096316	7.036184974	4.446108966	7.850779194	3.931250687	3.949673552	6.12446715	4.958981713	5.458897913	6.21956978	3.677071198	4.583008617	6.615332095	4.606527085	2.370962973	3.983227207	2.72152891	4.155893552	3.822795148	4.292006745	4.495073397	5.146950699	5.25658355	5.278345755	5.521153811	5.435013146	3.091243773	8.369996691	8.747255211	4.101051292
Daphnia pulex	4.286009903	3.90400898	4.585782782	3.923787221	2.485207571	2.856189479	4.345957344	4.900397411	8.429430517	7.821122723	9.735500711	2.334070963	2.61984813	14.6849541	3.596408433	0.966836645	0.143114529	1.830097608	0.39238472	0.558795058	4.177165619	1.877938691	6.619261761	0	0	0	0	0	0	0	0.310110166	0.214226654	0.192498903	0.286580165	0.497174823	0.891159425	0.187957065	0.534887965	0.698031936	0.915601679	0.535506784	1.04213095	0.809247332	1.249134154	1.043455624	0.260130162	0	3.325534541	0	1.403221229	1.539709553	2.024565797	2.008586799	2.288787262	1.664938247	2.149690542	1.972134732	1.586049938	0	0	0.105420303	2.344037393	2.563852144	0.563147476	0	0.57976523	1.653122988	1.192834862	1.424600179	1.280537982	0.758401307	1.422726924	1.549160351	1.503966007	1.016951464	1.502452573	0.931114238	1.765124627	1.024988458	1.434669663	2.21716238	1.00746253	2.262305784	0.665944959	1.580321899	4.778612394	1.659471588	0.337963197	1.754180287	3.481358918	2.597546041	2.4231535	1.487866189	1.32903284	2.654145607	2.664255464	2.067658495	0.854181115	2.520869011	2.072799045	1.872113862	2.058994126	2.047084428	1.106151699	0.195670023	2.841256064	4.396890243	2.82034998	3.639325034	0.386355876	2.096497211	2.653768444	1.26559212	1.547771012	2.849647636	0	1.428107085	1.505621588	1.546752841	1.290243791	2.691578104	1.992696151	1.787399994	1.355242312	1.09197461	0.77427308	2.425186091	1.526531597	2.441880478	1.70686664	3.710455247	3.832897607	1.112209838	3.023239558	3.443751871	1.991072348	4.137979522	2.606695737	0.765016351	1.508599008	2.012756505	2.128734999	1.085477555	3.253440859	1.5325824	2.411272762	1.877233048	1.929506486	0.621362538	2.215399634	0.930366191	1.056144867	1.501214123	0.880830285	1.014759848	0.957924821	0.793146724	0.830185744	0.962845366	0.735564964
Monosporascus sp. 5C6A	0	0	0.657157796	0.437770904	0.540444178	0	0.317601366	0	2.910891616	2.224209352	4.574583858	1.455644314	1.626480883	6.243302842	0	1.371993147	0	1.140893662	1.467490161	1.765754483	1.387851572	0.803923969	0.885654479	0	0	0	0.588005627	0.529584068	0	0	1.414286913	1.188068992	2.207115384	0.793004495	1.573914059	3.073126633	1.497275998	1.36156507	1.176717705	0.490748051	1.609608808	0.778525147	0.373727983	1.870821737	0.867543548	1.208570703	0.670050467	1.399824396	1.111472064	1.626257691	1.487682589	1.21184918	1.66740968	1.612219727	0.91994465	0.947388586	1.332123251	1.589785294	1.568296684	2.031775026	2.073514993	1.397229455	1.264337545	0.991463146	1.743891462	1.382242346	1.313517448	1.357218178	0.92000152	1.058645789	1.089262173	0.956029627	1.511844258	1.426537412	0.958006791	1.665382102	1.056896977	1.008820686	1.175614794	1.213862751	1.065803549	0	0.985807887	1.056234458	0.773201205	1.092439093	1.743508186	1.017568404	1.402513417	1.84964398	2.024165649	2.092843611	1.420643672	1.136373425	1.739212461	1.616147045	1.909629009	2.580430006	1.338959533	1.057015941	1.391978816	1.615463013	1.880054445	1.003882756	1.086106683	1.5680689	1.81657591	1.831021612	2.142778098	1.304515108	1.748653263	2.046300943	1.835930201	1.329223584	1.758569404	1.177306924	2.321724289	3.188203572	1.933227779	2.48515565	0.317627199	1.128418952	2.241050641	1.95831541	1.823589798	1.878490025	1.469866509	1.864327044	1.533835256	0.601671493	1.317228667	1.461723024	0.404467435	2.40321161	0.675018124	1.649975619	1.652686792	0.834004918	2.076410763	2.019829856	0.402842305	1.554212477	2.75434917	1.070436149	0.9659715	1.114794976	0.560197486	0.469170474	0.495809383	0.991196169	1.034995551	0.371986455	0.298740262	1.345849272	1.81524427	2.114813123	0	1.255511979	2.077895809	0.950021718
Pleodorina starrii	1.827207346	2.781194097	4.051942365	3.135806063	2.86414557	2.907707769	2.449840402	3.227445134	7.185248365	8.969395235	6.917035495	5.603289513	4.448810442	9.551024202	2.100672039	0.41442691	0.245044468	0.903283125	0.644396034	0.726270405	0.731705929	0.803089308	0.561562792	0	0	0	0	0	0	0	1.873408855	1.872835668	2.463682781	1.496865112	2.45577389	2.493163498	2.160692483	2.298781206	0.291403364	0.234631181	0.132107516	0.277735423	0.340180258	0.343726723	0.10313829	0.321457506	0.201127802	0	0.154735284	0	0.159190283	0.114032148	0.111519333	0	4.988833108	4.837858151	4.965694956	5.05086857	3.929835969	4.128591592	3.186210947	5.788304135	5.306145635	4.811205023	4.62290563	3.567573459	4.124700752	4.797053157	5.126542103	4.980947754	5.05279917	5.028891073	4.698133684	4.91172605	4.802156148	5.272370101	4.981766985	4.291216654	4.698263744	2.514965203	3.905475394	2.483359196	3.97086505	4.681059868	3.891376587	3.29842256	4.606094577	4.319220979	5.440342667	4.837970536	6.906711624	4.315570139	4.56879735	3.47475216	6.252712943	5.765758372	5.955168939	4.991668608	5.008563731	4.02563626	4.590554975	4.615204125	4.875388869	2.708816519	2.952867259	4.945718241	6.673904917	6.695623642	5.970951287	3.227951735	5.279217158	4.698545274	5.382773657	4.250867322	5.451497433	7.633515511	8.832699811	7.500692601	7.898693445	6.556220187	7.938267682	6.570108692	8.117306305	7.425618359	7.053129402	7.182651568	8.372208922	8.166082978	8.141711078	9.698796186	8.565196514	9.300892573	8.597949179	10.03928779	8.566244626	8.083374215	9.655304385	9.077754842	7.597022775	8.885093224	9.127674946	8.39015276	11.16283448	8.266748719	7.9765871	6.106372269	8.119779275	8.684622148	7.253970265	8.514523697	9.506285422	8.193024045	6.862861245	7.625966276	7.499611221	8.064080751	6.523968861	8.565117347	8.20421815	8.10216657
Bifiguratus adelaidae	3.233900896	5.917598176	11.46632367	6.198810179	7.308260459	4.473588908	3.708395364	3.813137121	22.16551823	29.43122717	26.49985496	15.76588641	13.58249301	33.71973476	13.49691988	2.652069505	0.424933979	3.538252696	4.077742838	4.103126752	3.295252548	2.174403955	1.888283063	2.088783603	2.053973488	0.623185304	2.932116323	0.489612857	1.318094886	0	7.794025391	7.513437801	9.789620898	8.693520783	7.513140354	9.883761199	9.359660014	6.554940028	0.854953814	0.658877549	0	0.450274542	0.54310875	0.979458932	0.761093687	0.450704562	0	0	0	0	0	0	0	0	11.62603509	8.797248797	8.780126423	10.59552905	7.743309578	6.732986102	6.400439162	12.86117994	11.67552025	8.006840185	9.343580857	5.960583274	6.797235075	8.987371955	9.852191809	8.909019744	10.88685737	9.849642269	11.02179781	8.004150896	9.217092516	10.07660666	9.580351217	10.43778059	10.75213131	3.294488279	12.25289146	3.759482949	9.854665091	7.682371615	7.834610306	7.015094555	7.420194948	9.454797941	7.669394277	13.04412526	20.89176957	9.904869855	10.04559427	8.499353904	21.31236317	19.51586712	12.76545827	11.68161853	10.22783535	16.9918561	14.76835424	12.69681087	14.24896332	4.190754465	5.082517473	9.32231233	17.31570991	23.20480233	19.21484508	5.468234526	14.06603961	12.05202974	10.93346433	9.111315782	12.90811968	9.20955549	22.24102182	21.31400731	19.97716641	19.04156394	22.76597303	16.64799693	20.77411488	19.72342763	17.34468883	16.53008232	23.10450124	22.65535601	20.77558391	27.53918783	23.54944056	21.26029949	24.6447376	27.24903792	20.94254048	26.99186482	27.39776797	25.72336674	17.21466273	22.04894243	27.83198443	25.59092519	29.51558198	25.4466953	18.53898444	16.64477902	27.36072946	26.4373393	24.52518574	27.22793339	21.44525828	21.33031453	22.21236727	20.47303523	21.6884967	19.52215927	20.65610171	17.13221057	24.6084901	23.04129885
Ascochyta rabiei	0	0.254413964	0.39034961	0.233830494	0.235144042	0.229130989	0	0.44285919	1.510118328	1.623641341	0.969809472	1.744019371	1.750901022	1.12524343	0.812112045	4.462908813	1.953161192	4.934561752	4.724894801	4.885385368	4.667305217	4.209022188	3.789369371	0	0	0	0	0	0	0	5.577222183	5.476929182	5.551686374	7.386932592	4.458276363	5.962030867	5.117915834	7.29687014	2.146343209	1.781263357	2.445966996	2.255070234	2.766893567	3.233682342	3.128102338	2.570848906	0.962214005	1.064409737	1.338749608	1.089133781	1.372955936	1.039203646	0.896739747	1.047316368	2.843539906	2.526879499	3.296821468	2.761594979	2.467024397	3.63489172	2.83302536	3.166298753	3.77341036	2.319758611	3.857744044	2.26395974	2.932023832	2.253546965	2.486167041	1.985635308	2.974918184	2.731412336	3.072770878	2.298516539	2.112274977	2.051538839	2.815150517	3.048866441	3.08568823	1.415420593	2.994560254	1.94358547	2.15963706	2.401963383	1.772751278	1.822049681	1.650297498	2.03496085	1.486400459	3.174084747	2.972046255	2.058908722	2.933744728	1.208745107	2.741054641	2.029379732	2.254136263	2.880855799	3.678230088	2.320375569	2.909064621	2.275200863	2.623042895	1.115500495	0.618275112	3.955264672	3.069008684	3.471309159	3.35624023	1.36054022	4.592928916	2.929399248	2.534248125	1.479629974	2.385859261	2.644275426	3.393217681	4.671676827	4.829713166	3.710230829	3.776655869	4.343225901	4.480993541	4.457774231	3.987350186	4.687903995	4.708428163	4.287192701	4.07180624	3.259995183	3.689847278	4.942601305	2.530724742	3.41913122	4.798526964	3.544187294	4.251044368	3.128407726	4.47807192	3.584344462	3.550783424	4.090545728	3.782444832	3.570888051	3.934630114	1.997313573	2.9560372	2.746223591	2.500718237	3.273424697	3.34659431	2.375453736	2.205937375	2.974894184	4.159994596	4.27571962	1.671950261	3.258528655	3.106582632	2.787718657
Acanthamoeba castellanii	0.895992882	0	0.170796941	0	0.187279569	0	0.366127329	0.185444753	0.730388963	1.326161539	1.008585753	0.930810525	0.635953535	1.406739389	0	0.850689373	0	0.53693921	0.387884329	1.110541676	0.918415625	0.706936559	0.597221132	0.309146862	0	0.274025918	0	0.431939809	0.168501998	0.233526812	1.685582739	2.541502904	1.336671268	1.293884105	1.624900675	1.969679734	1.449622018	0.816966459	0.452166453	0.524823829	0.377885345	0.755949494	0.650617566	0.391032714	0.539493408	0.557170613	0.443150903	0.54022691	0.490027594	0.733217998	0.434352048	0.671963384	0.533954976	0.376527354	1.082372053	1.221985405	1.1055838	1.17735608	0.658565089	1.042374374	0.846909385	1.132542868	1.298847115	2.367113387	1.137631126	0.729419877	1.186626875	1.317059258	1.462502664	1.430795914	1.397249905	1.224542859	0.997437581	1.02724172	1.214596216	1.107098016	1.812920735	0.823254312	1.001377559	1.17394096	0.381604234	0.2741747	1.198187227	0.637365696	0.84206737	1.335647146	0.995901481	0.872660003	0.375272092	0.991251332	1.309351664	1.498615021	1.047499436	1.030851542	1.087844239	0.54003898	0.879521757	0.560914436	0.745330885	0.734496891	0.783834733	0.771726597	0.403915288	1.737246393	0	0.568412546	1.365339984	1.363713955	1.183329894	0.275565284	0.774008181	1.352134525	1.514133876	0.900475553	1.816506999	1.536317072	1.218441162	1.986621797	1.538989959	1.321175214	0.954672317	1.248536788	1.287016177	1.613498407	1.168428381	1.549946577	1.237110777	1.170445088	1.136577118	1.256956866	1.832603216	1.066407183	1.472787457	1.248937461	1.784904688	1.576632022	1.537503805	1.709640462	1.215971928	1.614775406	1.085592275	1.138635576	1.334214644	1.382729745	0.89252493	1.609429715	1.395053011	1.501876138	0.998553377	1.433041047	0.925830062	0.740508841	0.716615895	0.791759365	1.413478915	1.558962115	0.826462261	1.086084991	0.574539406	0.909884457
Odontella aurita	1.906091101	1.766673579	2.568488161	2.455904958	2.156650429	1.333017333	1.571713876	1.00485329	1.605597178	2.582221831	2.044269133	1.387889754	1.379081817	2.996161321	0.95349128	0.651095574	0.3863571	1.10607466	1.200920115	0.877771671	0.719314678	0.832859587	0.387929395	4.147523721	0.531487588	23.05725947	6.301302559	40.96654259	13.09107369	20.03642752	0.648788972	0.422688302	1.017991067	1.35429319	0.73959916	0.491021174	0.800842931	1.579468145	0.922153883	0.892795711	0.5593517	1.381090311	0.976741503	0.955891796	0.842874004	1.014779666	0.284873663	0	0.437796683	0.16408402	0	0	0	0	1.863430964	1.532248513	1.811895297	1.95028825	1.11041023	0.928797819	1.066626683	1.643654868	2.051354559	1.349735763	1.472709877	0.748725982	1.261971753	1.735915542	1.793995938	1.67068969	1.598002955	1.380973609	1.502691341	1.657316614	1.274806596	1.659262715	1.592370284	1.92359473	1.763653452	0	0.916521279	1.009640943	0.653268702	0.898350912	0.739405602	0.203431455	0.513514073	0.6847856	1.633258803	1.557735576	1.550330422	0	0.721800207	0.256013172	1.50953948	1.310353399	1.26733479	1.027214452	1.427073481	1.10528562	1.176757262	1.543536009	0.95468592	0.221433593	0	1.107165041	1.554586166	2.062189768	2.008335429	0.17233577	1.63813311	2.217747595	1.921188307	1.524490321	2.05184488	0.724270642	1.704446177	1.217181245	1.750822718	1.546672833	2.050907776	1.439202913	1.607639035	1.446090258	1.103062537	1.25993392	2.061345753	1.198432262	1.639265871	1.692699258	1.729171444	1.642849728	1.652437173	2.001591145	2.044238344	1.84211601	1.723097988	1.861323945	1.244572951	1.443895342	1.877122597	1.713087653	1.814772281	1.520393788	1.336177981	1.303094246	1.368974199	1.776349157	1.286797454	1.756281038	1.210759985	1.441048407	0.972457294	1.447416018	1.694004261	1.253700015	1.128560528	1.353930672	1.439276358	1.231799416
Biomphalaria pfeifferi	0.624618648	0.814004107	0.996986945	0.99154294	1.000461158	1.722180083	0.796253156	1.429698134	1.851932132	2.894236415	1.730092644	2.841544024	2.264883733	1.908100486	0	0.574904015	0.13789889	0.627952294	0.537416839	0.620773087	0.549699189	0.466157527	0.550015363	0	0	0	0	0	0	0	0.45545759	0.403608925	0.982638564	0.344887341	0.674453863	0.590728506	0.482211289	0.978546988	0.353047295	0.210525579	0.424427454	0.218681944	0.262949225	0.391268126	0.349862579	0.278649835	0.238218958	0.150694534	0.266574524	0.105504119	0.112835114	0.181194176	0.231937429	0.153907522	1.177273034	0.664308433	0.330730684	1.076332659	0.33957959	1.047388782	0.594160838	0.756035405	0.937464498	1.005306702	1.397762093	0.445057309	0.325283427	0.378570814	0.615629977	0.565115449	0.819077284	0.63791189	0.804564304	0.652260235	0.151520893	0.37166209	0.582460206	0.24291234	0.504217419	2.166901665	2.598744162	0.446466758	1.521866427	3.139748958	0.811288497	2.641116785	1.098420261	2.003864157	0.152577956	2.810830549	2.365075065	4.721953565	4.093741385	2.191927884	1.601040673	2.707633016	3.88508721	3.330013116	2.514559079	1.201132983	0.555042045	0.475913351	3.135320902	1.109195077	1.006815059	1.706999662	1.320960562	0.952894581	0.580284927	2.050501493	1.840610248	0.172113451	0.699749951	0.332613764	0.523235862	1.60728041	3.171895664	2.640053518	2.765069365	2.162857843	3.060944171	2.241526367	2.013981182	3.340053451	2.52750654	3.986419373	2.790985505	2.724209436	2.743014973	3.746681877	2.947929183	4.033276754	3.7975313	2.98215881	3.126251424	2.5597472	3.441567988	3.005005636	3.027534534	3.367289473	3.376064616	2.943151313	3.017663439	3.123385873	2.411379778	2.399300947	2.663962319	2.460457002	2.996708653	2.80928945	3.48590064	2.275995872	2.217235954	2.735291831	2.394646457	2.20885039	1.487872531	2.462253435	2.321264721	3.183089923
Hirondellea gigas	1.931780935	2.003252389	2.862103042	2.5155847	2.45960463	2.655919495	2.01918681	2.305206559	2.907285488	6.41126906	4.173180862	4.119128978	2.694262832	5.39334095	1.893947675	1.368073824	0.588294623	1.254607767	1.72909862	1.315512716	1.142451798	1.271602724	0.748676544	0	0	0	0	0	0	0	1.04706373	1.229735163	0.739649074	1.73882556	1.131999906	1.747388754	1.012484855	1.024186284	1.051053242	1.13778577	0.8568527	1.131500194	0.719339569	0.903704148	1.340788851	0.517703096	0.830945316	0.563434482	0.794492444	1.080322321	0.944760221	0.715606038	0.923818196	0.845397862	2.818315214	2.226638887	1.722394384	2.54123283	2.351540385	2.737319763	2.392106818	2.341577481	2.008829083	1.87037306	2.574617317	1.835322869	1.762665512	2.173786603	2.085579002	2.401814676	1.684031427	2.082635767	2.226410927	2.037386511	1.744057961	2.33829062	2.224451395	3.207030622	2.267276244	2.449191539	3.447417635	2.172376155	3.467362826	2.665377531	1.861425159	2.455798615	2.089787796	2.953380756	1.534804653	3.609073022	4.755037753	3.455618437	3.432119216	3.44365191	3.701940687	3.533418289	3.518082487	4.154478804	3.727347694	3.277486243	3.265844037	3.102272895	3.491728023	4.405392716	2.426420545	3.57566163	2.973494348	3.463166181	3.205063577	2.682166361	3.97959128	2.79335927	2.372425942	2.336618644	2.259158494	3.327066362	5.249408895	3.517282204	4.209913029	3.356199176	5.513273564	3.429433572	3.53892231	4.249340777	4.583330068	4.209027796	4.71738981	3.854328433	4.053928021	4.633985175	4.424721762	4.857273955	5.366851483	7.428159539	4.175686523	3.981944867	5.164678072	4.609210555	3.490881743	4.628204929	4.811964627	4.445335816	5.474781185	4.69922116	4.649137288	4.148608403	3.692463026	3.615675691	4.748022172	3.947732929	5.415709322	4.35542697	3.805570368	4.750355979	4.593195742	4.284433367	3.509530582	4.878124219	5.326022953	4.152263987
Lasius niger	2.081008831	2.579143892	3.365722448	2.691271598	2.615062737	2.324634962	1.629847616	2.776691385	8.1203879	9.828929583	8.405767277	7.352948889	6.91329086	12.49671828	5.933642828	0.214063233	0.176534565	0.50755018	0.192501871	0.523151801	0	0	0	0	0	1.445895703	0	2.72886062	0.792852661	0	3.376351984	3.316825527	3.073024039	4.176548365	4.175460554	4.287243523	3.220084614	2.714340512	1.58620006	1.712184718	2.041019851	1.322075379	1.417030647	2.187622829	1.654533334	1.061336039	1.702519623	0.716322614	1.434272138	0.548191664	0.641711393	0.735570127	1.031094208	0.771864728	2.290247131	1.797010123	1.923551626	2.283606587	1.488874737	2.309577032	1.964913332	2.160478264	1.437030221	2.722332949	2.579164027	0.961252874	1.163686813	1.88432166	1.654589477	2.191884292	2.589690214	2.677250357	3.027447389	1.766358702	2.413394189	2.896069606	1.919597265	1.567661209	2.93446785	10.83736721	12.68243296	2.864342858	8.801816018	8.556697783	3.37799767	7.69354182	7.308429858	2.676692185	2.128034261	3.365522904	3.006158916	9.544167303	6.18933106	7.242130439	4.109353703	5.650357776	3.836425095	6.668673042	5.876226543	8.109578499	6.957603931	5.802484432	6.70010949	6.851769535	16.58430136	7.055101267	5.034937846	3.825855627	2.300827121	16.11198273	4.235354598	1.793795058	2.445807936	2.743069068	2.40967724	4.482098989	7.405942014	4.3876628	4.738082382	4.244492349	4.947430835	3.251409906	3.734982317	3.605462492	7.24093241	4.254217999	4.354655846	4.525796499	3.535287277	4.46992096	3.553353701	3.692919924	3.87136984	8.323140948	4.877417565	4.46928829	4.71479071	4.584290481	5.061796319	4.125520297	3.676483072	4.423703816	7.978488556	5.485572136	4.242999646	3.476917041	4.148169495	5.115479048	3.435481904	4.343177998	4.803193743	8.29794801	5.474171426	6.612860123	3.762082495	4.479150335	5.608349115	3.610268477	5.832754221	4.528461513
Glutinoglossum americanum	1.471281939	1.982552265	1.775804904	1.858392733	1.640343605	1.464566992	1.716689305	1.138871653	2.478486036	3.751815633	3.263841299	2.837999549	2.731273999	4.336420178	1.17920193	1.795165289	0.716762133	2.059293831	1.770940715	1.692665872	2.076839699	1.51701446	1.365270843	0	0	0	0	0	0	0	2.476995401	3.111618775	2.974987591	3.264927428	1.615459429	2.1532078	2.193920928	2.545143436	1.510834839	1.765415224	1.457977097	1.971731817	2.093568988	1.460747242	1.953027083	1.935183914	1.211621273	0.768278522	1.310038124	0.202683873	0.867240743	0.502668133	0.493764341	0.609244579	2.460538206	2.229673864	2.681233348	2.222548758	2.784406375	3.668170229	3.758761399	2.235632978	2.482840376	2.227527853	3.951238017	3.225902199	2.181921368	2.231303184	2.866366832	2.850244896	2.486338014	2.588046347	2.150459913	2.461728343	1.995811397	2.231396801	2.190636154	2.363627731	1.926890984	1.57413978	2.514973146	1.668871739	1.963889624	1.944080884	1.851749902	1.716541246	1.259231607	2.042289143	1.591770837	2.023665559	2.470217076	1.870743042	2.40429542	1.918496916	2.496346361	2.223003008	2.669098609	2.281437014	1.363276001	2.089185036	2.127976466	1.797820925	1.988260846	1.758255236	1.553036212	2.004959718	2.719743959	2.409959011	2.675973476	2.144203116	2.229828809	2.983294637	2.614803436	2.485929232	2.32239878	1.861232098	2.674243595	3.964048244	3.662649149	3.367435366	2.810211998	2.813183726	3.142108632	3.843953748	2.955784387	3.269390044	2.955574526	3.580967171	2.286982071	3.805278389	2.337554477	5.046169662	3.103910048	2.846683057	3.454776645	2.875193083	3.507896347	3.530695726	3.282880993	4.520417388	3.212834543	2.9798797	4.447559007	3.284263307	3.573428417	3.899732402	3.463401019	2.922714501	2.80140545	3.002143534	4.195706889	3.171314049	2.214703275	3.793090933	3.425044621	4.05884017	2.422179673	5.099180803	4.044162736	3.240890185
