distv_num,dist_loca_num,Tax
-1.954886802,5.606244398,Nucleocytoviricota
-1.948949051,5.606244398,Nucleocytoviricota
-1.933884806,5.606244398,Nucleocytoviricota
-1.931477733,5.606244398,Nucleocytoviricota
-1.909404678,5.606244398,Nucleocytoviricota
-1.908724112,5.606244398,Nucleocytoviricota
-1.930586238,5.685629851,Nucleocytoviricota
-1.884292665,5.685629851,Nucleocytoviricota
-1.810267135,5.685629851,Nucleocytoviricota
-1.768924984,5.685629851,Nucleocytoviricota
-1.764549692,5.685629851,Nucleocytoviricota
-1.741525827,5.685629851,Nucleocytoviricota
-1.733912566,5.685629851,Nucleocytoviricota
-1.722161161,5.685629851,Nucleocytoviricota
-1.701217085,5.685629851,Nucleocytoviricota
-1.699512868,5.685629851,Nucleocytoviricota
-1.672645358,5.685629851,Nucleocytoviricota
-1.66905953,5.685629851,Nucleocytoviricota
-1.6510476,5.685629851,Nucleocytoviricota
-1.58737297,5.685629851,Nucleocytoviricota
-1.538849536,5.685629851,Nucleocytoviricota
-1.524534115,5.685629851,Nucleocytoviricota
-1.479679815,5.685629851,Nucleocytoviricota
-1.463059083,5.685629851,Nucleocytoviricota
-1.42409741,5.685629851,Nucleocytoviricota
-1.42290646,5.685629851,Nucleocytoviricota
-1.394680966,5.685629851,Nucleocytoviricota
-1.39013136,5.685629851,Nucleocytoviricota
-1.38073717,5.685629851,Nucleocytoviricota
-1.356964715,5.685629851,Nucleocytoviricota
-1.343113504,5.685629851,Nucleocytoviricota
-1.296175305,5.685629851,Nucleocytoviricota
-1.284533846,5.685629851,Nucleocytoviricota
-1.239468153,5.685629851,Nucleocytoviricota
-1.231773528,5.685629851,Nucleocytoviricota
-1.209612654,5.685629851,Nucleocytoviricota
-1.201981523,5.685629851,Nucleocytoviricota
-1.188252257,5.685629851,Nucleocytoviricota
-1.183364302,5.685629851,Nucleocytoviricota
-1.179774831,5.685629851,Nucleocytoviricota
-1.176317785,5.685629851,Nucleocytoviricota
-1.156057814,5.685629851,Nucleocytoviricota
-1.153885713,5.685629851,Nucleocytoviricota
-1.146586944,5.685629851,Nucleocytoviricota
-1.134805666,5.685629851,Nucleocytoviricota
-1.134665109,5.685629851,Nucleocytoviricota
-1.112664231,5.685629851,Nucleocytoviricota
-1.100775628,5.685629851,Nucleocytoviricota
-1.095502015,5.685629851,Nucleocytoviricota
-1.076968835,5.685629851,Nucleocytoviricota
-1.075127134,5.685629851,Nucleocytoviricota
-1.068069783,5.685629851,Nucleocytoviricota
-1.065228709,5.685629851,Nucleocytoviricota
-1.061536369,5.685629851,Nucleocytoviricota
-1.056213329,5.685629851,Nucleocytoviricota
-1.045602167,5.685629851,Nucleocytoviricota
-1.032795768,5.685629851,Nucleocytoviricota
-1.026134493,5.685629851,Nucleocytoviricota
-1.022437023,5.685629851,Nucleocytoviricota
-1.011712123,5.685629851,Nucleocytoviricota
-0.994860212,5.685629851,Nucleocytoviricota
-0.983575484,5.685629851,Nucleocytoviricota
-0.9769916,5.685629851,Nucleocytoviricota
-0.934761443,5.685629851,Nucleocytoviricota
-0.924957536,5.685629851,Nucleocytoviricota
-0.883413606,5.685629851,Nucleocytoviricota
-0.864968928,5.685629851,Nucleocytoviricota
-0.825123792,5.685629851,Nucleocytoviricota
-1.598387261,5.741021196,Nucleocytoviricota
-1.54108583,5.741021196,Nucleocytoviricota
-1.480395501,5.741021196,Nucleocytoviricota
-1.471802665,5.741021196,Nucleocytoviricota
-1.466676158,5.741021196,Nucleocytoviricota
-1.443805135,5.741021196,Nucleocytoviricota
-1.435576808,5.741021196,Nucleocytoviricota
-1.423063357,5.741021196,Nucleocytoviricota
-1.421844783,5.741021196,Nucleocytoviricota
-1.414467942,5.741021196,Nucleocytoviricota
-1.412186253,5.741021196,Nucleocytoviricota
-1.409339872,5.741021196,Nucleocytoviricota
-1.391477622,5.741021196,Nucleocytoviricota
-1.390144865,5.741021196,Nucleocytoviricota
-1.386461643,5.741021196,Nucleocytoviricota
-1.37823063,5.741021196,Nucleocytoviricota
-1.364494007,5.741021196,Nucleocytoviricota
-1.354832155,5.741021196,Nucleocytoviricota
-1.267232829,5.741021196,Nucleocytoviricota
-1.249390998,5.741021196,Nucleocytoviricota
-1.247038334,5.741021196,Nucleocytoviricota
-1.162756344,5.741021196,Nucleocytoviricota
-1.146365585,5.741021196,Nucleocytoviricota
-1.143586138,5.741021196,Nucleocytoviricota
-1.131921067,5.741021196,Nucleocytoviricota
-1.125187819,5.741021196,Nucleocytoviricota
-1.125085708,5.741021196,Nucleocytoviricota
-1.11595837,5.741021196,Nucleocytoviricota
-1.112252279,5.741021196,Nucleocytoviricota
-1.110507585,5.741021196,Nucleocytoviricota
-1.086139153,5.741021196,Nucleocytoviricota
-1.077579324,5.741021196,Nucleocytoviricota
-1.077351197,5.741021196,Nucleocytoviricota
-1.067962942,5.741021196,Nucleocytoviricota
-1.062659606,5.741021196,Nucleocytoviricota
-1.061661359,5.741021196,Nucleocytoviricota
-1.057007851,5.741021196,Nucleocytoviricota
-1.052306428,5.741021196,Nucleocytoviricota
-1.051796953,5.741021196,Nucleocytoviricota
-1.051463821,5.741021196,Nucleocytoviricota
-1.046902267,5.741021196,Nucleocytoviricota
-1.042917181,5.741021196,Nucleocytoviricota
-1.042015288,5.741021196,Nucleocytoviricota
-1.037995365,5.741021196,Nucleocytoviricota
-1.02820543,5.741021196,Nucleocytoviricota
-1.021298791,5.741021196,Nucleocytoviricota
-0.997266132,5.741021196,Nucleocytoviricota
-0.99702413,5.741021196,Nucleocytoviricota
-0.995039013,5.741021196,Nucleocytoviricota
-0.987474773,5.741021196,Nucleocytoviricota
-0.98218686,5.741021196,Nucleocytoviricota
-0.980251199,5.741021196,Nucleocytoviricota
-0.957208192,5.741021196,Nucleocytoviricota
-0.956471627,5.741021196,Nucleocytoviricota
-0.951491975,5.741021196,Nucleocytoviricota
-0.937944233,5.741021196,Nucleocytoviricota
-0.930642692,5.741021196,Nucleocytoviricota
-0.872477803,5.741021196,Nucleocytoviricota
-0.867164822,5.741021196,Nucleocytoviricota
-0.853351766,5.741021196,Nucleocytoviricota
-0.807126614,5.741021196,Nucleocytoviricota
-0.794737628,5.741021196,Nucleocytoviricota
-0.7931574,5.741021196,Nucleocytoviricota
-0.769419367,5.741021196,Nucleocytoviricota
-2.115938836,5.804094602,Nucleocytoviricota
-2.048433615,5.804094602,Nucleocytoviricota
-2.020052037,5.804094602,Nucleocytoviricota
-1.931140057,5.804094602,Nucleocytoviricota
-1.8497483,5.804094602,Nucleocytoviricota
-1.835276534,5.804094602,Nucleocytoviricota
-1.635170765,5.859217738,Nucleocytoviricota
-1.619388395,5.859217738,Nucleocytoviricota
-1.587224155,5.859217738,Nucleocytoviricota
-1.478973736,5.859217738,Nucleocytoviricota
-1.402927559,5.859217738,Nucleocytoviricota
-1.357669762,5.859217738,Nucleocytoviricota
-1.28876446,5.859217738,Nucleocytoviricota
-1.271125031,5.859217738,Nucleocytoviricota
-1.214431078,5.859217738,Nucleocytoviricota
-1.201008169,5.859217738,Nucleocytoviricota
-1.194614762,5.859217738,Nucleocytoviricota
-1.191079815,5.859217738,Nucleocytoviricota
-1.189291599,5.859217738,Nucleocytoviricota
-1.180904902,5.859217738,Nucleocytoviricota
-1.175174294,5.859217738,Nucleocytoviricota
-1.160506863,5.859217738,Nucleocytoviricota
-1.151109316,5.859217738,Nucleocytoviricota
-1.150321063,5.859217738,Nucleocytoviricota
-1.142386277,5.859217738,Nucleocytoviricota
-1.13158631,5.859217738,Nucleocytoviricota
-1.128640383,5.859217738,Nucleocytoviricota
-1.124289625,5.859217738,Nucleocytoviricota
-1.11988404,5.859217738,Nucleocytoviricota
-1.086028379,5.859217738,Nucleocytoviricota
-1.063506193,5.859217738,Nucleocytoviricota
-1.059950884,5.859217738,Nucleocytoviricota
-1.047794475,5.859217738,Nucleocytoviricota
-1.042775308,5.859217738,Nucleocytoviricota
-1.037039765,5.859217738,Nucleocytoviricota
-1.035379723,5.859217738,Nucleocytoviricota
-1.034598882,5.859217738,Nucleocytoviricota
-1.029987611,5.859217738,Nucleocytoviricota
-1.027897041,5.859217738,Nucleocytoviricota
-1.025525994,5.859217738,Nucleocytoviricota
-1.022354573,5.859217738,Nucleocytoviricota
-1.020548359,5.859217738,Nucleocytoviricota
-1.010602449,5.859217738,Nucleocytoviricota
-1.004428703,5.859217738,Nucleocytoviricota
-1.003305426,5.859217738,Nucleocytoviricota
-0.997523959,5.859217738,Nucleocytoviricota
-0.989602466,5.859217738,Nucleocytoviricota
-0.988703797,5.859217738,Nucleocytoviricota
-0.944520481,5.859217738,Nucleocytoviricota
-0.931224348,5.859217738,Nucleocytoviricota
-0.88484624,5.859217738,Nucleocytoviricota
-0.882340979,5.859217738,Nucleocytoviricota
-0.879599518,5.859217738,Nucleocytoviricota
-0.852733646,5.859217738,Nucleocytoviricota
-0.829304847,5.859217738,Nucleocytoviricota
-0.821460679,5.859217738,Nucleocytoviricota
-0.798855232,5.859217738,Nucleocytoviricota
-0.796952471,5.859217738,Nucleocytoviricota
-0.793001157,5.859217738,Nucleocytoviricota
-0.783385673,5.859217738,Nucleocytoviricota
-0.775877366,5.859217738,Nucleocytoviricota
-0.763027184,5.859217738,Nucleocytoviricota
-1.981710096,5.874136759,Nucleocytoviricota
-1.877902869,5.874136759,Nucleocytoviricota
-1.877843701,5.874136759,Nucleocytoviricota
-1.87190726,5.874136759,Nucleocytoviricota
-1.84374779,5.874136759,Nucleocytoviricota
-1.838013381,5.874136759,Nucleocytoviricota
-1.800485597,5.874136759,Nucleocytoviricota
-1.798988123,5.874136759,Nucleocytoviricota
-1.798933125,5.874136759,Nucleocytoviricota
-1.793417676,5.874136759,Nucleocytoviricota
-1.770685648,5.874136759,Nucleocytoviricota
-1.767329528,5.874136759,Nucleocytoviricota
-1.743000744,5.874136759,Nucleocytoviricota
