distv_num,dist_loca_num,Tax
-0.160511233,1.701130691,Nucleocytoviricota
-0.113400773,1.707486674,Nucleocytoviricota
-0.086204334,1.731198999,Nucleocytoviricota
-0.059530301,1.849485002,Nucleocytoviricota
-0.154641378,2.048455007,Nucleocytoviricota
-0.227403757,2.314194465,Nucleocytoviricota
-0.074284543,2,Nucleocytoviricota
-0.155782918,2.000542191,Nucleocytoviricota
-0.119896551,2.002160687,Nucleocytoviricota
-0.082709756,2.00851667,Nucleocytoviricota
-0.063923904,2.048455007,Nucleocytoviricota
-0.128680681,2.150514998,Nucleocytoviricota
-0.220961677,2.349485002,Nucleocytoviricota
-0.087114291,2.30116567,Nucleocytoviricota
-0.074431194,2.301572186,Nucleocytoviricota
-0.046688023,2.303190683,Nucleocytoviricota
-0.070305594,2.314194465,Nucleocytoviricota
-0.120710839,2.349485002,Nucleocytoviricota
-0.237314384,2.451544993,Nucleocytoviricota
-0.065757195,0.698970004,Nucleocytoviricota
-0.083430534,1.176091259,Nucleocytoviricota
-0.142635319,1.653212514,Nucleocytoviricota
-0.096029149,1.977723605,Nucleocytoviricota
-0.261639899,2.290034611,Nucleocytoviricota
-0.043285892,1,Nucleocytoviricota
-0.078931786,1.602059991,Nucleocytoviricota
-0.121710039,1.954242509,Nucleocytoviricota
-0.232117059,2.278753601,Nucleocytoviricota
-0.062289085,1.477121255,Nucleocytoviricota
-0.114794604,1.903089987,Nucleocytoviricota
-0.22152635,2.255272505,Nucleocytoviricota
-0.162285636,1.698970004,Nucleocytoviricota
-0.210748,2.176091259,Nucleocytoviricota
-0.169077793,2,Nucleocytoviricota
-0.047779527,0.698970004,Uroviricota
-0.077229275,1,Uroviricota
-0.056253037,1.301029996,Uroviricota
-0.18486705,1.698970004,Uroviricota
-0.280199784,2,Uroviricota
-0.163457702,2.301029996,Uroviricota
-0.029303391,0.698970004,Uroviricota
-0.050645311,1,Uroviricota
-0.110845175,1.301029996,Uroviricota
-0.322955821,1.698970004,Uroviricota
-0.077272135,2,Uroviricota
-0.074539262,2.301029996,Uroviricota
-0.056511174,0.698970004,Uroviricota
-0.062670859,1,Uroviricota
-0.043174542,1.301029996,Uroviricota
-0.095149401,1.698970004,Uroviricota
-0.115513197,2,Uroviricota
-0.06574573,2.301029996,Uroviricota
-0.040388202,0.698970004,Uroviricota
-0.027413077,1,Uroviricota
-0.048541636,1.301029996,Uroviricota
-0.053654638,1.698970004,Uroviricota
-0.054915451,2,Uroviricota
-0.149861971,2.301029996,Uroviricota
-0.03090101,0.698970004,Uroviricota
-0.05085281,1.176091259,Uroviricota
-0.231011211,1.653212514,Uroviricota
-0.329272486,1.977723605,Uroviricota
-0.204609367,2.290034611,Uroviricota
-0.041698082,0.849485002,Uroviricota
-0.037692347,1.048455007,Uroviricota
-0.154433614,1.314194465,Uroviricota
-0.373007367,1.701130691,Uroviricota
-0.113023435,2.000542191,Uroviricota
-0.038735306,2.30116567,Uroviricota
-0.068144944,0.849485002,Uroviricota
-0.105361411,1.048455007,Uroviricota
-0.063982036,1.314194465,Uroviricota
-0.140527749,1.701130691,Uroviricota
-0.15303411,2.000542191,Uroviricota
-0.086176508,2.30116567,Uroviricota
-0.070385808,1,Uroviricota
-0.054204911,1.176091259,Uroviricota
-0.077870538,1.397940009,Uroviricota
-0.089744229,1.740362689,Uroviricota
-0.074234315,2.021189299,Uroviricota
-0.19326623,2.311753861,Uroviricota
-0.073258535,1,Uroviricota
-0.265142857,1.602059991,Uroviricota
-0.364756243,1.954242509,Uroviricota
-0.243698419,2.278753601,Uroviricota
-0.067851669,1.048455007,Uroviricota
-0.040842217,1.150514998,Uroviricota
-0.191781823,1.349485002,Uroviricota
-0.414371589,1.707486674,Uroviricota
-0.144641422,2.002160687,Uroviricota
-0.047946045,2.301572186,Uroviricota
-0.100925499,1.048455007,Uroviricota
-0.140418448,1.150514998,Uroviricota
-0.092324477,1.349485002,Uroviricota
-0.175777102,1.707486674,Uroviricota
-0.182569284,2.002160687,Uroviricota
-0.111278517,2.301572186,Uroviricota
-0.103687491,1.176091259,Uroviricota
-0.085331861,1.301029996,Uroviricota
-0.105744124,1.477121255,Uroviricota
-0.121663102,1.77815125,Uroviricota
-0.094014369,2.041392685,Uroviricota
-0.228321984,2.322219295,Uroviricota
-0.213758172,1.477121255,Uroviricota
-0.284618352,1.903089987,Uroviricota
-0.167165391,2.255272505,Uroviricota
-0.060218777,1.314194465,Uroviricota
-0.042086664,1.349485002,Uroviricota
-0.13393406,1.451544993,Uroviricota
-0.326845122,1.731198999,Uroviricota
-0.111062561,2.00851667,Uroviricota
-0.057486723,2.303190683,Uroviricota
-0.060046112,1.314194465,Uroviricota
-0.089846165,1.349485002,Uroviricota
-0.090774479,1.451544993,Uroviricota
-0.162619458,1.731198999,Uroviricota
-0.185272466,2.00851667,Uroviricota
-0.122570029,2.303190683,Uroviricota
-0.078477341,1.397940009,Uroviricota
-0.069516913,1.477121255,Uroviricota
-0.099873842,1.602059991,Uroviricota
-0.111189753,1.84509804,Uroviricota
-0.099378938,2.079181246,Uroviricota
-0.228688248,2.342422681,Uroviricota
-0.079757269,1.698970004,Uroviricota
-0.090371256,2.176091259,Uroviricota
-0.214332608,1.701130691,Uroviricota
-0.232065749,1.707486674,Uroviricota
-0.132703485,1.731198999,Uroviricota
-0.112197938,1.849485002,Uroviricota
-0.102299739,2.048455007,Uroviricota
-0.252923764,2.314194465,Uroviricota
-0.166040717,1.701130691,Uroviricota
-0.134973092,1.707486674,Uroviricota
-0.174381616,1.731198999,Uroviricota
-0.162944674,1.849485002,Uroviricota
-0.223046067,2.048455007,Uroviricota
-0.192292629,2.314194465,Uroviricota
-0.155964721,1.740362689,Uroviricota
-0.16598325,1.77815125,Uroviricota
-0.212049996,1.84509804,Uroviricota
-0.166337049,2,Uroviricota
-0.216479885,2.176091259,Uroviricota
-0.230769654,2.397940009,Uroviricota
-0.126701337,2,Uroviricota
-0.311573362,2.000542191,Uroviricota
-0.315804046,2.002160687,Uroviricota
-0.152179639,2.00851667,Uroviricota
-0.037667763,2.048455007,Uroviricota
-0.190581801,2.150514998,Uroviricota
-0.35623305,2.349485002,Uroviricota
-0.237136108,2.000542191,Uroviricota
-0.203623861,2.002160687,Uroviricota
-0.26697799,2.00851667,Uroviricota
-0.212652872,2.048455007,Uroviricota
-0.266703561,2.150514998,Uroviricota
-0.287076937,2.349485002,Uroviricota
-0.240148664,2.021189299,Uroviricota
-0.257674316,2.041392685,Uroviricota
-0.311197153,2.079181246,Uroviricota
-0.260418193,2.176091259,Uroviricota
-0.308799232,2.301029996,Uroviricota
-0.25476081,2.477121255,Uroviricota
-0.188547808,2.30116567,Uroviricota
-0.198756982,2.301572186,Uroviricota
-0.117991307,2.303190683,Uroviricota
-0.16553435,2.314194465,Uroviricota
-0.117063107,2.349485002,Uroviricota
-0.23692545,2.451544993,Uroviricota
-0.127666164,2.30116567,Uroviricota
-0.104715747,2.301572186,Uroviricota
-0.160335865,2.303190683,Uroviricota
-0.166470334,2.314194465,Uroviricota
-0.227400573,2.349485002,Uroviricota
-0.182754146,2.451544993,Uroviricota
-0.13085206,2.311753861,Uroviricota
-0.154607272,2.322219295,Uroviricota
-0.186874688,2.342422681,Uroviricota
-0.145890026,2.397940009,Uroviricota
-0.181909762,2.477121255,Uroviricota
-0.239159537,2.602059991,Uroviricota
-0.05044725,0.698970004,Uroviricota
-0.14270533,1.176091259,Uroviricota
-0.354967569,1.653212514,Uroviricota
-0.0950846,1.977723605,Uroviricota
-0.059526379,2.290034611,Uroviricota
-0.076811718,1,Uroviricota
-0.093653604,1.176091259,Uroviricota
-0.054761209,1.397940009,Uroviricota
-0.104613059,1.740362689,Uroviricota
-0.114271614,2.021189299,Uroviricota
-0.070932491,2.311753861,Uroviricota
-0.054587176,0.849485002,Uroviricota
-0.048472028,1.048455007,Uroviricota
-0.052075631,1.314194465,Uroviricota
-0.064746044,1.701130691,Uroviricota
-0.04100814,2.000542191,Uroviricota
-0.143727593,2.30116567,Uroviricota
-0.142174283,1,Uroviricota
-0.359228215,1.602059991,Uroviricota
-0.120370325,1.954242509,Uroviricota
-0.060055904,2.278753601,Uroviricota
-0.073708099,1.176091259,Uroviricota
-0.098846393,1.301029996,Uroviricota
-0.087701459,1.477121255,Uroviricota
-0.155935161,1.77815125,Uroviricota
-0.172105753,2.041392685,Uroviricota
-0.11272365,2.322219295,Uroviricota
-0.077456125,1.048455007,Uroviricota
-0.069559458,1.150514998,Uroviricota
-0.09505248,1.349485002,Uroviricota
-0.106405758,1.707486674,Uroviricota
-0.075064156,2.002160687,Uroviricota
-0.209808826,2.301572186,Uroviricota
-0.185931764,1.477121255,Uroviricota
-0.097485221,1.903089987,Uroviricota
-0.189606879,2.255272505,Uroviricota
-0.085839031,1.397940009,Uroviricota
-0.056138449,1.477121255,Uroviricota
-0.108226789,1.602059991,Uroviricota
-0.082491817,1.84509804,Uroviricota
-0.121620082,2.079181246,Uroviricota
-0.12224933,2.342422681,Uroviricota
-0.084971542,1.314194465,Uroviricota
-0.104183668,1.349485002,Uroviricota
-0.137185301,1.451544993,Uroviricota
-0.100760675,1.731198999,Uroviricota
-0.13863743,2.00851667,Uroviricota
-0.146904647,2.303190683,Uroviricota
-0.234768074,1.698970004,Uroviricota
-0.406712314,2.176091259,Uroviricota
-0.277497048,1.740362689,Uroviricota
-0.243494119,1.77815125,Uroviricota
-0.308316142,1.84509804,Uroviricota
-0.253591723,2,Uroviricota
-0.309926921,2.176091259,Uroviricota
-0.329393261,2.397940009,Uroviricota
-0.280941593,1.701130691,Uroviricota
-0.298626432,1.707486674,Uroviricota
-0.355735056,1.731198999,Uroviricota
-0.302760139,1.849485002,Uroviricota
-0.353047724,2.048455007,Uroviricota
-0.301710599,2.314194465,Uroviricota
-0.127964888,2,Uroviricota
-0.073707964,2.021189299,Uroviricota
-0.066544983,2.041392685,Uroviricota
-0.065185701,2.079181246,Uroviricota
-0.093728868,2.176091259,Uroviricota
-0.135946274,2.301029996,Uroviricota
-0.092727555,2.477121255,Uroviricota
-0.069043339,2.000542191,Uroviricota
-0.061872801,2.002160687,Uroviricota
-0.089522493,2.00851667,Uroviricota
-0.073600241,2.048455007,Uroviricota
-0.102417197,2.150514998,Uroviricota
-0.154623426,2.349485002,Uroviricota
-0.09521173,2.311753861,Uroviricota
-0.136247033,2.322219295,Uroviricota
-0.084685356,2.342422681,Uroviricota
-0.158554054,2.397940009,Uroviricota
-0.161103446,2.477121255,Uroviricota
-0.097755627,2.602059991,Uroviricota
-0.100854664,2.30116567,Uroviricota
-0.082620663,2.301572186,Uroviricota
-0.090054351,2.303190683,Uroviricota
-0.104063223,2.314194465,Uroviricota
-0.091313547,2.349485002,Uroviricota
-0.203701106,2.451544993,Uroviricota
-0.048129741,0.698970004,Uroviricota
-0.044202852,1.176091259,Uroviricota
-0.109967916,1.653212514,Uroviricota
-0.133969216,1.977723605,Uroviricota
-0.075543983,2.290034611,Uroviricota
-0.045002328,0.849485002,Uroviricota
-0.03704696,1.048455007,Uroviricota
-0.070972343,1.314194465,Uroviricota
-0.063219988,1.701130691,Uroviricota
-0.08065102,2.000542191,Uroviricota
-0.175622584,2.30116567,Uroviricota
-0.059613347,1,Uroviricota
-0.075797722,1.602059991,Uroviricota
-0.120628559,1.954242509,Uroviricota
-0.081748684,2.278753601,Uroviricota
-0.047016548,1.048455007,Uroviricota
-0.054013109,1.150514998,Uroviricota
-0.083596575,1.349485002,Uroviricota
-0.054445306,1.707486674,Uroviricota
-0.095202528,2.002160687,Uroviricota
-0.149198377,2.301572186,Uroviricota
-0.079191795,1.477121255,Uroviricota
-0.096573293,1.903089987,Uroviricota
-0.041225886,2.255272505,Uroviricota
-0.040455775,1.314194465,Uroviricota
-0.026578623,1.349485002,Uroviricota
-0.043491825,1.451544993,Uroviricota
-0.036504883,1.731198999,Uroviricota
-0.060034513,2.00851667,Uroviricota
-0.120697853,2.303190683,Uroviricota
-0.053478906,1.698970004,Uroviricota
-0.078584814,2.176091259,Uroviricota
-0.078815265,1.701130691,Uroviricota
-0.091370369,1.707486674,Uroviricota
-0.078402306,1.731198999,Uroviricota
-0.046879,1.849485002,Uroviricota
-0.097931541,2.048455007,Uroviricota
-0.070852134,2.314194465,Uroviricota
-0.086699011,2,Uroviricota
-0.103051873,2.000542191,Uroviricota
-0.113159916,2.002160687,Uroviricota
-0.065910043,2.00851667,Uroviricota
-0.070012937,2.048455007,Uroviricota
-0.096487414,2.150514998,Uroviricota
-0.075568359,2.349485002,Uroviricota
-0.060023221,2.30116567,Uroviricota
-0.054538995,2.301572186,Uroviricota
-0.049585595,2.303190683,Uroviricota
-0.038225797,2.314194465,Uroviricota
-0.065205473,2.349485002,Uroviricota
-0.116028769,2.451544993,Uroviricota
-0.035349711,0.698970004,Uroviricota
-0.057820779,1.176091259,Uroviricota
-0.040040538,1.653212514,Uroviricota
-0.05346779,1.977723605,Uroviricota
-0.129637222,2.290034611,Uroviricota
-0.044708007,1,Uroviricota
-0.045640511,1.602059991,Uroviricota
-0.060039117,1.954242509,Uroviricota
-0.146394148,2.278753601,Uroviricota
-0.038103949,1.477121255,Uroviricota
-0.044542371,1.903089987,Uroviricota
-0.110753795,2.255272505,Uroviricota
-0.059739827,1.698970004,Uroviricota
-0.09974291,2.176091259,Uroviricota
-0.117031055,2,Uroviricota
