distv_num,dist_loca_num,Tax
0.646908519,0.8,Nucleocytoviricota
0.670443594,0.8,Nucleocytoviricota
0.709165811,0.8,Nucleocytoviricota
0.837674341,0.8,Nucleocytoviricota
0.774490008,0.8,Nucleocytoviricota
0.698293628,0.8,Nucleocytoviricota
0.739440859,0.8,Nucleocytoviricota
0.741477981,0.8,Nucleocytoviricota
0.747239226,0.8,Nucleocytoviricota
0.558028754,0,Nucleocytoviricota
0.560940038,0,Nucleocytoviricota
0.898299984,0,Nucleocytoviricota
0.821437911,0,Nucleocytoviricota
0.67959467,0.2,Nucleocytoviricota
0.77066947,0.2,Nucleocytoviricota
0.570479079,0.2,Nucleocytoviricota
0.740745315,0.2,Nucleocytoviricota
0.567041672,0.2,Nucleocytoviricota
0.477792468,0.2,Nucleocytoviricota
0.460760466,0.2,Nucleocytoviricota
0.568889499,0.2,Nucleocytoviricota
0.583854505,0.2,Nucleocytoviricota
0.615134741,0.4,Nucleocytoviricota
0.494920762,0.4,Nucleocytoviricota
0.545793852,0.4,Nucleocytoviricota
0.498271423,0.4,Nucleocytoviricota
0.596655197,0.4,Nucleocytoviricota
0.888213073,0.4,Nucleocytoviricota
0.551302052,0.4,Nucleocytoviricota
0.500326057,0.4,Nucleocytoviricota
0.607778757,0.4,Nucleocytoviricota
0.584052418,0.6,Nucleocytoviricota
0.488731432,0.6,Nucleocytoviricota
0.589629595,0.6,Nucleocytoviricota
0.412375403,0.6,Nucleocytoviricota
0.507548248,0.6,Nucleocytoviricota
0.522357857,0.6,Nucleocytoviricota
0.569973164,0.6,Nucleocytoviricota
0.510685016,0.6,Nucleocytoviricota
0.613946425,0.6,Nucleocytoviricota
0.576899229,0.8,Nucleocytoviricota
0.577433869,0.8,Nucleocytoviricota
0.683332412,0.8,Nucleocytoviricota
0.798166158,0.8,Nucleocytoviricota
0.761225663,0.8,Nucleocytoviricota
0.62734676,0.8,Nucleocytoviricota
0.699000847,0.8,Nucleocytoviricota
0.665672237,0.8,Nucleocytoviricota
0.681251253,0.8,Nucleocytoviricota
0.843628381,0,Nucleocytoviricota
0.538313518,0,Nucleocytoviricota
0.485562284,0,Nucleocytoviricota
0.650240325,0.2,Nucleocytoviricota
0.574877074,0.2,Nucleocytoviricota
0.849236366,0.2,Nucleocytoviricota
0.690899391,0.2,Nucleocytoviricota
0.891298988,0.2,Nucleocytoviricota
0.776497986,0.2,Nucleocytoviricota
0.848876001,0.2,Nucleocytoviricota
0.824669502,0.2,Nucleocytoviricota
0.80470124,0.2,Nucleocytoviricota
0.692087863,0.4,Nucleocytoviricota
0.733730613,0.4,Nucleocytoviricota
0.713679048,0.4,Nucleocytoviricota
0.764272441,0.4,Nucleocytoviricota
0.740779988,0.4,Nucleocytoviricota
0.54541399,0.4,Nucleocytoviricota
0.703612704,0.4,Nucleocytoviricota
0.698460537,0.4,Nucleocytoviricota
0.863214857,0.4,Nucleocytoviricota
0.616764767,0.6,Nucleocytoviricota
0.713113992,0.6,Nucleocytoviricota
0.625671388,0.6,Nucleocytoviricota
0.756893066,0.6,Nucleocytoviricota
0.688304094,0.6,Nucleocytoviricota
0.782877035,0.6,Nucleocytoviricota
0.707780095,0.6,Nucleocytoviricota
0.704287141,0.6,Nucleocytoviricota
0.491322633,0.6,Nucleocytoviricota
0.475518304,0.8,Nucleocytoviricota
0.686544934,0.8,Nucleocytoviricota
0.383436048,0.8,Nucleocytoviricota
0.585977693,0.8,Nucleocytoviricota
0.419225362,0.8,Nucleocytoviricota
0.521011231,0.8,Nucleocytoviricota
0.435765271,0.8,Nucleocytoviricota
0.552348798,0.8,Nucleocytoviricota
0.600382056,0.8,Nucleocytoviricota
0.571914376,0,Nucleocytoviricota
0.510510341,0,Nucleocytoviricota
0.672084424,0.2,Nucleocytoviricota
0.583111605,0.2,Nucleocytoviricota
0.853767929,0.2,Nucleocytoviricota
0.708355673,0.2,Nucleocytoviricota
0.853623917,0.2,Nucleocytoviricota
0.72730522,0.2,Nucleocytoviricota
0.809220373,0.2,Nucleocytoviricota
0.773055584,0.2,Nucleocytoviricota
0.775907681,0.2,Nucleocytoviricota
0.639440859,0.4,Nucleocytoviricota
0.689096222,0.4,Nucleocytoviricota
0.710254889,0.4,Nucleocytoviricota
0.718215917,0.4,Nucleocytoviricota
0.726338821,0.4,Nucleocytoviricota
0.563045534,0.4,Nucleocytoviricota
0.681182509,0.4,Nucleocytoviricota
0.658971954,0.4,Nucleocytoviricota
0.829455608,0.4,Nucleocytoviricota
0.594991653,0.6,Nucleocytoviricota
0.675447176,0.6,Nucleocytoviricota
0.638902978,0.6,Nucleocytoviricota
0.764280891,0.6,Nucleocytoviricota
0.658283963,0.6,Nucleocytoviricota
0.719125719,0.6,Nucleocytoviricota
0.681105726,0.6,Nucleocytoviricota
0.66846616,0.6,Nucleocytoviricota
0.523026789,0.6,Nucleocytoviricota
0.488308403,0.8,Nucleocytoviricota
0.639639225,0.8,Nucleocytoviricota
0.420150141,0.8,Nucleocytoviricota
0.615292996,0.8,Nucleocytoviricota
0.455638901,0.8,Nucleocytoviricota
0.548165619,0.8,Nucleocytoviricota
0.481118808,0.8,Nucleocytoviricota
0.565789691,0.8,Nucleocytoviricota
0.621617258,0.8,Nucleocytoviricota
0.876779807,0,Nucleocytoviricota
0.662658272,0.2,Nucleocytoviricota
0.771722391,0.2,Nucleocytoviricota
0.566213168,0.2,Nucleocytoviricota
0.761919627,0.2,Nucleocytoviricota
0.553915007,0.2,Nucleocytoviricota
0.477010638,0.2,Nucleocytoviricota
0.466252148,0.2,Nucleocytoviricota
0.576955935,0.2,Nucleocytoviricota
0.57975802,0.2,Nucleocytoviricota
0.611750957,0.4,Nucleocytoviricota
0.496896255,0.4,Nucleocytoviricota
0.558240146,0.4,Nucleocytoviricota
0.49801511,0.4,Nucleocytoviricota
0.607027905,0.4,Nucleocytoviricota
0.901625547,0.4,Nucleocytoviricota
0.560631858,0.4,Nucleocytoviricota
0.509665566,0.4,Nucleocytoviricota
0.587189819,0.4,Nucleocytoviricota
0.583196593,0.6,Nucleocytoviricota
0.489990788,0.6,Nucleocytoviricota
0.617227943,0.6,Nucleocytoviricota
0.417570621,0.6,Nucleocytoviricota
0.52195935,0.6,Nucleocytoviricota
0.524499533,0.6,Nucleocytoviricota
0.578722195,0.6,Nucleocytoviricota
0.524066266,0.6,Nucleocytoviricota
0.645935905,0.6,Nucleocytoviricota
0.59601633,0.8,Nucleocytoviricota
0.58695999,0.8,Nucleocytoviricota
0.724846289,0.8,Nucleocytoviricota
0.79804703,0.8,Nucleocytoviricota
0.803585751,0.8,Nucleocytoviricota
0.681832059,0.8,Nucleocytoviricota
0.763555499,0.8,Nucleocytoviricota
0.702125713,0.8,Nucleocytoviricota
0.717390553,0.8,Nucleocytoviricota
0.626755799,0.2,Nucleocytoviricota
0.742565211,0.2,Nucleocytoviricota
0.508493116,0.2,Nucleocytoviricota
0.702324044,0.2,Nucleocytoviricota
0.504065799,0.2,Nucleocytoviricota
0.430034476,0.2,Nucleocytoviricota
0.413989266,0.2,Nucleocytoviricota
0.518947114,0.2,Nucleocytoviricota
0.537730501,0.2,Nucleocytoviricota
0.553089747,0.4,Nucleocytoviricota
0.449752846,0.4,Nucleocytoviricota
0.516527829,0.4,Nucleocytoviricota
0.449289161,0.4,Nucleocytoviricota
0.555101149,0.4,Nucleocytoviricota
0.895893929,0.4,Nucleocytoviricota
0.528294285,0.4,Nucleocytoviricota
0.456544805,0.4,Nucleocytoviricota
0.540217254,0.4,Nucleocytoviricota
0.559968131,0.6,Nucleocytoviricota
0.442840446,0.6,Nucleocytoviricota
0.596796979,0.6,Nucleocytoviricota
0.366452326,0.6,Nucleocytoviricota
0.480047183,0.6,Nucleocytoviricota
0.472759028,0.6,Nucleocytoviricota
0.548277632,0.6,Nucleocytoviricota
0.476439108,0.6,Nucleocytoviricota
0.661400897,0.6,Nucleocytoviricota
0.610724451,0.8,Nucleocytoviricota
0.559257809,0.8,Nucleocytoviricota
0.790331559,0.8,Nucleocytoviricota
0.753497353,0.8,Nucleocytoviricota
0.829806055,0.8,Nucleocytoviricota
0.691567908,0.8,Nucleocytoviricota
0.783374819,0.8,Nucleocytoviricota
0.691867932,0.8,Nucleocytoviricota
0.699647133,0.8,Nucleocytoviricota
0.781230468,0,Nucleocytoviricota
0.697966295,0,Nucleocytoviricota
0.745231938,0,Nucleocytoviricota
0.672425482,0,Nucleocytoviricota
0.623622261,0,Nucleocytoviricota
0.566485772,0,Nucleocytoviricota
0.6796165,0,Nucleocytoviricota
0.765760571,0,Nucleocytoviricota
0.725299752,0.2,Nucleocytoviricota
0.608767277,0.2,Nucleocytoviricota
0.663696931,0.2,Nucleocytoviricota
0.601898138,0.2,Nucleocytoviricota
0.687815518,0.2,Nucleocytoviricota
0.713171076,0.2,Nucleocytoviricota
0.648475433,0.2,Nucleocytoviricota
0.583821614,0.2,Nucleocytoviricota
0.736176605,0.2,Nucleocytoviricota
0.727634365,0.4,Nucleocytoviricota
0.587220159,0.4,Nucleocytoviricota
0.704531947,0.4,Nucleocytoviricota
0.493283798,0.4,Nucleocytoviricota
0.605466576,0.4,Nucleocytoviricota
0.624709975,0.4,Nucleocytoviricota
0.691220735,0.4,Nucleocytoviricota
0.601488283,0.4,Nucleocytoviricota
0.695142608,0.4,Nucleocytoviricota
0.747109446,0.6,Nucleocytoviricota
0.715355555,0.6,Nucleocytoviricota
0.614383872,0.6,Nucleocytoviricota
0.759401432,0.6,Nucleocytoviricota
0.614365627,0.6,Nucleocytoviricota
0.6942486,0.6,Nucleocytoviricota
0.623356952,0.6,Nucleocytoviricota
0.708358145,0.6,Nucleocytoviricota
0.738340409,0.6,Nucleocytoviricota
0.590610982,0,Nucleocytoviricota
0.755347687,0,Nucleocytoviricota
0.579747818,0,Nucleocytoviricota
0.527722306,0,Nucleocytoviricota
0.481170988,0,Nucleocytoviricota
0.62501553,0,Nucleocytoviricota
0.669427922,0,Nucleocytoviricota
0.710134253,0.2,Nucleocytoviricota
0.54432209,0.2,Nucleocytoviricota
0.615313876,0.2,Nucleocytoviricota
0.531027157,0.2,Nucleocytoviricota
0.663013811,0.2,Nucleocytoviricota
0.835860678,0.2,Nucleocytoviricota
0.652976762,0.2,Nucleocytoviricota
0.551759629,0.2,Nucleocytoviricota
0.64493562,0.2,Nucleocytoviricota
0.707152618,0.4,Nucleocytoviricota
0.557211257,0.4,Nucleocytoviricota
0.718548695,0.4,Nucleocytoviricota
0.420113493,0.4,Nucleocytoviricota
0.577133275,0.4,Nucleocytoviricota
0.550545125,0.4,Nucleocytoviricota
0.675321281,0.4,Nucleocytoviricota
0.559516367,0.4,Nucleocytoviricota
0.720919557,0.4,Nucleocytoviricota
0.706180718,0.6,Nucleocytoviricota
0.699783152,0.6,Nucleocytoviricota
0.666852639,0.6,Nucleocytoviricota
0.799332052,0.6,Nucleocytoviricota
0.708303544,0.6,Nucleocytoviricota
0.704419794,0.6,Nucleocytoviricota
0.737759096,0.6,Nucleocytoviricota
0.796542197,0.6,Nucleocytoviricota
0.758768446,0.6,Nucleocytoviricota
0.742676133,0,Nucleocytoviricota
0.864446493,0,Nucleocytoviricota
0.815004975,0,Nucleocytoviricota
0.835848347,0,Nucleocytoviricota
0.829597452,0,Nucleocytoviricota
0.851020749,0,Nucleocytoviricota
0.724223122,0.2,Nucleocytoviricota
0.798149741,0.2,Nucleocytoviricota
0.82770463,0.2,Nucleocytoviricota
0.822600016,0.2,Nucleocytoviricota
0.814841158,0.2,Nucleocytoviricota
0.558254912,0.2,Nucleocytoviricota
0.771973564,0.2,Nucleocytoviricota
0.769586134,0.2,Nucleocytoviricota
0.90502503,0.2,Nucleocytoviricota
0.654668096,0.4,Nucleocytoviricota
0.77936015,0.4,Nucleocytoviricota
0.693070471,0.4,Nucleocytoviricota
0.734682015,0.4,Nucleocytoviricota
0.775797939,0.4,Nucleocytoviricota
0.834946374,0.4,Nucleocytoviricota
0.775344898,0.4,Nucleocytoviricota
0.784040577,0.4,Nucleocytoviricota
0.547215431,0.4,Nucleocytoviricota
0.513924595,0.6,Nucleocytoviricota
0.727572267,0.6,Nucleocytoviricota
0.440864868,0.6,Nucleocytoviricota
0.629171458,0.6,Nucleocytoviricota
0.463541383,0.6,Nucleocytoviricota
0.579380739,0.6,Nucleocytoviricota
0.469196489,0.6,Nucleocytoviricota
0.602473258,0.6,Nucleocytoviricota
0.654835983,0.6,Nucleocytoviricota
0.722615832,0,Nucleocytoviricota
0.660375345,0,Nucleocytoviricota
0.616001805,0,Nucleocytoviricota
0.757574707,0,Nucleocytoviricota
0.788397632,0,Nucleocytoviricota
0.835631558,0.2,Nucleocytoviricota
0.686501305,0.2,Nucleocytoviricota
0.783052272,0.2,Nucleocytoviricota
0.67645291,0.2,Nucleocytoviricota
0.82755777,0.2,Nucleocytoviricota
0.748268734,0.2,Nucleocytoviricota
0.783747307,0.2,Nucleocytoviricota
0.709555592,0.2,Nucleocytoviricota
0.773362887,0.2,Nucleocytoviricota
0.797008551,0.4,Nucleocytoviricota
0.688275217,0.4,Nucleocytoviricota
0.86189502,0.4,Nucleocytoviricota
0.542769406,0.4,Nucleocytoviricota
0.735896203,0.4,Nucleocytoviricota
0.705124927,0.4,Nucleocytoviricota
0.818139001,0.4,Nucleocytoviricota
0.727619924,0.4,Nucleocytoviricota
0.754729879,0.4,Nucleocytoviricota
0.683943997,0.6,Nucleocytoviricota
0.804671421,0.6,Nucleocytoviricota
0.611037149,0.6,Nucleocytoviricota
0.736561628,0.6,Nucleocytoviricota
0.665617822,0.6,Nucleocytoviricota
0.770739214,0.6,Nucleocytoviricota
0.656886512,0.6,Nucleocytoviricota
0.787019034,0.6,Nucleocytoviricota
0.865184526,0.6,Nucleocytoviricota
0.746882072,0,Nucleocytoviricota
0.848248073,0,Nucleocytoviricota
0.799620453,0,Nucleocytoviricota
0.807840552,0,Nucleocytoviricota
0.699284292,0.2,Nucleocytoviricota
0.700239679,0.2,Nucleocytoviricota
0.720204698,0.2,Nucleocytoviricota
0.729809408,0.2,Nucleocytoviricota
0.739664679,0.2,Nucleocytoviricota
0.547920696,0.2,Nucleocytoviricota
0.69293577,0.2,Nucleocytoviricota
0.67536744,0.2,Nucleocytoviricota
0.860598561,0.2,Nucleocytoviricota
0.639042589,0.4,Nucleocytoviricota
0.68340574,0.4,Nucleocytoviricota
0.651057468,0.4,Nucleocytoviricota
0.740188745,0.4,Nucleocytoviricota
0.671693749,0.4,Nucleocytoviricota
0.74767306,0.4,Nucleocytoviricota
0.720905736,0.4,Nucleocytoviricota
0.687003479,0.4,Nucleocytoviricota
0.523938782,0.4,Nucleocytoviricota
0.493791995,0.6,Nucleocytoviricota
0.696221648,0.6,Nucleocytoviricota
0.420801682,0.6,Nucleocytoviricota
0.618837833,0.6,Nucleocytoviricota
0.446321991,0.6,Nucleocytoviricota
0.546060785,0.6,Nucleocytoviricota
0.450665857,0.6,Nucleocytoviricota
0.574331357,0.6,Nucleocytoviricota
0.625867699,0.6,Nucleocytoviricota
0.859940021,0,Nucleocytoviricota
0.827038782,0,Nucleocytoviricota
0.812130736,0,Nucleocytoviricota
0.680548879,0.2,Nucleocytoviricota
0.908582046,0.2,Nucleocytoviricota
0.799448272,0.2,Nucleocytoviricota
0.914807475,0.2,Nucleocytoviricota
0.775957089,0.2,Nucleocytoviricota
0.474939451,0.2,Nucleocytoviricota
0.747895344,0.2,Nucleocytoviricota
0.879447949,0.2,Nucleocytoviricota
0.811526543,0.2,Nucleocytoviricota
0.598100024,0.4,Nucleocytoviricota
0.903688009,0.4,Nucleocytoviricota
0.628693185,0.4,Nucleocytoviricota
0.783237766,0.4,Nucleocytoviricota
0.831093815,0.4,Nucleocytoviricota
0.904194075,0.4,Nucleocytoviricota
0.734988355,0.4,Nucleocytoviricota
0.869506037,0.4,Nucleocytoviricota
0.482782771,0.4,Nucleocytoviricota
0.452605694,0.6,Nucleocytoviricota
0.699828045,0.6,Nucleocytoviricota
0.381543734,0.6,Nucleocytoviricota
0.551571147,0.6,Nucleocytoviricota
0.402178143,0.6,Nucleocytoviricota
0.513267597,0.6,Nucleocytoviricota
0.410775925,0.6,Nucleocytoviricota
0.539530327,0.6,Nucleocytoviricota
0.582446153,0.6,Nucleocytoviricota
0.791012892,0,Nucleocytoviricota
0.739611607,0,Nucleocytoviricota
0.616485918,0.2,Nucleocytoviricota
0.827502802,0.2,Nucleocytoviricota
0.741169754,0.2,Nucleocytoviricota
0.855530946,0.2,Nucleocytoviricota
0.705089006,0.2,Nucleocytoviricota
0.455604067,0.2,Nucleocytoviricota
0.69010669,0.2,Nucleocytoviricota
0.783202652,0.2,Nucleocytoviricota
0.788918886,0.2,Nucleocytoviricota
0.542778802,0.4,Nucleocytoviricota
0.818040284,0.4,Nucleocytoviricota
0.56636506,0.4,Nucleocytoviricota
0.861574196,0.4,Nucleocytoviricota
0.757239231,0.4,Nucleocytoviricota
0.848783499,0.4,Nucleocytoviricota
0.672814069,0.4,Nucleocytoviricota
0.786271773,0.4,Nucleocytoviricota
0.430380154,0.4,Nucleocytoviricota
0.408960089,0.6,Nucleocytoviricota
0.636167401,0.6,Nucleocytoviricota
0.341400337,0.6,Nucleocytoviricota
0.508857455,0.6,Nucleocytoviricota
0.365621541,0.6,Nucleocytoviricota
0.460759874,0.6,Nucleocytoviricota
0.375240256,0.6,Nucleocytoviricota
0.486276593,0.6,Nucleocytoviricota
0.525073301,0.6,Nucleocytoviricota
0.87966146,0,Nucleocytoviricota
0.763783649,0.2,Nucleocytoviricota
0.809242499,0.2,Nucleocytoviricota
0.825362449,0.2,Nucleocytoviricota
0.82794584,0.2,Nucleocytoviricota
0.849482735,0.2,Nucleocytoviricota
0.565519435,0.2,Nucleocytoviricota
0.819246379,0.2,Nucleocytoviricota
0.803727349,0.2,Nucleocytoviricota
0.850139374,0.2,Nucleocytoviricota
0.687112924,0.4,Nucleocytoviricota
0.803837492,0.4,Nucleocytoviricota
0.713492254,0.4,Nucleocytoviricota
0.690747092,0.4,Nucleocytoviricota
0.787682262,0.4,Nucleocytoviricota
0.834747882,0.4,Nucleocytoviricota
0.81378461,0.4,Nucleocytoviricota
0.81298102,0.4,Nucleocytoviricota
0.580024404,0.4,Nucleocytoviricota
0.530390844,0.6,Nucleocytoviricota
0.775869466,0.6,Nucleocytoviricota
0.441972289,0.6,Nucleocytoviricota
0.641631414,0.6,Nucleocytoviricota
0.479538372,0.6,Nucleocytoviricota
0.603236321,0.6,Nucleocytoviricota
0.50695644,0.6,Nucleocytoviricota
0.634926227,0.6,Nucleocytoviricota
0.680165275,0.6,Nucleocytoviricota
0.794528398,0.2,Nucleocytoviricota
0.774907891,0.2,Nucleocytoviricota
0.829461303,0.2,Nucleocytoviricota
0.778747749,0.2,Nucleocytoviricota
0.879141305,0.2,Nucleocytoviricota
0.600523459,0.2,Nucleocytoviricota
0.838999526,0.2,Nucleocytoviricota
0.773656814,0.2,Nucleocytoviricota
0.902523024,0.2,Nucleocytoviricota
0.746286578,0.4,Nucleocytoviricota
0.761446183,0.4,Nucleocytoviricota
0.770204091,0.4,Nucleocytoviricota
0.655444147,0.4,Nucleocytoviricota
0.779592999,0.4,Nucleocytoviricota
0.811024496,0.4,Nucleocytoviricota
0.848141842,0.4,Nucleocytoviricota
0.781516676,0.4,Nucleocytoviricota
0.62951765,0.4,Nucleocytoviricota
0.584348209,0.6,Nucleocytoviricota
0.792681267,0.6,Nucleocytoviricota
0.4775037,0.6,Nucleocytoviricota
0.683517684,0.6,Nucleocytoviricota
0.51550127,0.6,Nucleocytoviricota
0.664969692,0.6,Nucleocytoviricota
0.520340563,0.6,Nucleocytoviricota
0.682017441,0.6,Nucleocytoviricota
0.744136199,0.6,Nucleocytoviricota
0.71006872,0,Nucleocytoviricota
0.826901167,0,Nucleocytoviricota
0.682543397,0,Nucleocytoviricota
0.856583538,0,Nucleocytoviricota
0.635683127,0,Nucleocytoviricota
0.834846607,0,Nucleocytoviricota
0.751766588,0,Nucleocytoviricota
0.771803251,0,Nucleocytoviricota
0.868658758,0.2,Nucleocytoviricota
0.729921052,0.2,Nucleocytoviricota
0.843015481,0.2,Nucleocytoviricota
0.535805483,0.2,Nucleocytoviricota
0.783007316,0.2,Nucleocytoviricota
0.708241783,0.2,Nucleocytoviricota
0.863275843,0.2,Nucleocytoviricota
0.765167143,0.2,Nucleocytoviricota
0.725659813,0.2,Nucleocytoviricota
0.710375953,0.4,Nucleocytoviricota
0.865268194,0.4,Nucleocytoviricota
0.555737788,0.4,Nucleocytoviricota
0.609974302,0.4,Nucleocytoviricota
0.546798387,0.4,Nucleocytoviricota
0.720626088,0.4,Nucleocytoviricota
0.567884559,0.4,Nucleocytoviricota
0.758605143,0.4,Nucleocytoviricota
0.789950498,0.4,Nucleocytoviricota
0.841117481,0,Nucleocytoviricota
0.919554422,0,Nucleocytoviricota
0.801086095,0,Nucleocytoviricota
0.49621337,0,Nucleocytoviricota
0.77660058,0,Nucleocytoviricota
0.911160133,0,Nucleocytoviricota
0.775618265,0,Nucleocytoviricota
